assembly	contig_id	category
DW-TWABC	NODE_38909_length_3166_cov_2_248948	3
DW-TWABC	NODE_3898_length_19635_cov_12_722978	3
DW-TWABC	NODE_39317_length_3141_cov_2_314295	3
DW-TWABC	NODE_39438_length_3134_cov_7_726856	3
DW-TWABC	NODE_39688_length_3120_cov_1_780151	3
DW-TWABC	NODE_3972_length_19308_cov_20_788779	3
DW-TWABC	NODE_4005_length_19171_cov_2_828061	3
DW-TWABC	NODE_40138_length_3095_cov_1_095427	3
DW-TWABC	NODE_40404_length_3080_cov_2_343323	3
DW-TWABC	NODE_40431_length_3079_cov_1_344437	3
DW-TWABC	NODE_40553_length_3072_cov_1_358932	3
DW-TWABC	NODE_408_length_99694_cov_3_685606	3
DW-TWABC	NODE_40940_length_3050_cov_7_184662	3
DW-TWABC	NODE_41172_length_3038_cov_4_210402	3
DW-TWABC	NODE_41846_length_3004_cov_2_505296	3
DW-TWABC	NODE_4291_length_18059_cov_2_622345	3
DW-TWABC	NODE_4294_length_18044_cov_2_418044	3
DW-TWABC	NODE_432_length_96488_cov_16_301107	3
DW-TWABC	NODE_4333_length_17919_cov_3_486885	3
DW-TWABC	NODE_4338_length_17900_cov_2_404085	3
DW-TWABC	NODE_4360_length_17823_cov_2_173898	3
DW-TWABC	NODE_4386_length_17742_cov_3_794735	3
DW-TWABC	NODE_4467_length_17442_cov_5_675957	3
DW-TWABC	NODE_4553_length_17218_cov_4_332478	3
DW-TWABC	NODE_4554_length_17213_cov_11_998074	3
DW-TWABC	NODE_4614_length_17068_cov_1_758637	3
DW-TWABC	NODE_4623_length_17041_cov_3_725890	3
DW-TWABC	NODE_4638_length_16957_cov_3_168365	3
DW-TWABC	NODE_4668_length_16874_cov_12_695600	3
DW-TWABC	NODE_4720_length_16715_cov_3_441039	3
DW-TWABC	NODE_4731_length_16681_cov_2_966213	3
DW-TWABC	NODE_4796_length_16501_cov_2_991171	3
DW-TWABC	NODE_4835_length_16413_cov_13_082946	3
DW-TWABC	NODE_4892_length_16256_cov_13_923605	3
DW-TWABC	NODE_4896_length_16242_cov_2_479555	3
DW-TWABC	NODE_499_length_87364_cov_3_128587	3
DW-TWABC	NODE_5003_length_15976_cov_9_727970	3
DW-TWABC	NODE_5011_length_15963_cov_2_289941	3
DW-TWABC	NODE_5059_length_15834_cov_3_895475	3
DW-TWABC	NODE_5063_length_15829_cov_2_916836	3
DW-TWABC	NODE_520_length_85038_cov_3_826309	3
DW-TWABC	NODE_5241_length_15389_cov_9_736089	3
DW-TWABC	NODE_5303_length_15243_cov_8_329949	3
DW-TWABC	NODE_5374_length_15077_cov_2_695733	3
DW-TWABC	NODE_5441_length_14917_cov_3_533491	3
DW-TWABC	NODE_5450_length_14904_cov_3_161530	3
DW-TWABC	NODE_5466_length_14876_cov_3_660923	3
DW-TWABC	NODE_5499_length_14794_cov_5_882041	3
DW-TWABC	NODE_5550_length_14694_cov_5_945953-circula	3
DW-TWABC	NODE_5572_length_14646_cov_2_206260	3
DW-TWABC	NODE_5574_length_14643_cov_2_272209	3
DW-TWABC	NODE_5592_length_14618_cov_4_266144	3
DW-TWABC	NODE_5611_length_14575_cov_33_716099	3
DW-TWABC	NODE_5631_length_14536_cov_4_564562	3
DW-TWABC	NODE_5639_length_14522_cov_5_731118	3
DW-TWABC	NODE_5666_length_14474_cov_1_531569	3
DW-TWABC	NODE_5680_length_14442_cov_10_216847	3
DW-TWABC	NODE_5740_length_14319_cov_2_915532	3
DW-TWABC	NODE_5770_length_14254_cov_3_673556	3
DW-TWABC	NODE_5790_length_14217_cov_1_628430	3
DW-TWABC	NODE_5798_length_14201_cov_5_324766	3
DW-TWABC	NODE_5803_length_14193_cov_2_406772	3
DW-TWABC	NODE_5870_length_14051_cov_8_310505	3
DW-TWABC	NODE_5990_length_13840_cov_2_729056	3
DW-TWABC	NODE_6027_length_13782_cov_17_889894	3
DW-TWABC	NODE_6050_length_13745_cov_5_896254	3
DW-TWABC	NODE_6136_length_13578_cov_10_564180	3
DW-TWABC	NODE_6139_length_13578_cov_1_720984	3
DW-TWABC	NODE_6165_length_13535_cov_2_356962	3
DW-TWABC	NODE_6201_length_13480_cov_10_051183	3
DW-TWABC	NODE_6210_length_13461_cov_4_265915	3
DW-TWABC	NODE_6363_length_13223_cov_1_900958	3
DW-TWABC	NODE_6392_length_13158_cov_10_901001	3
DW-TWABC	NODE_6402_length_13143_cov_3_219960	3
DW-TWABC	NODE_6406_length_13139_cov_3_057648	3
DW-TWABC	NODE_6510_length_12956_cov_1_985092	3
DW-TWABC	NODE_6550_length_12887_cov_3_962685	3
DW-TWABC	NODE_6562_length_12879_cov_2_370177	3
DW-TWABC	NODE_656_length_73098_cov_9_286876	3
DW-TWABC	NODE_6594_length_12813_cov_2_183260	3
DW-TWABC	NODE_6612_length_12778_cov_1_987088	3
DW-TWABC	NODE_6639_length_12724_cov_3_323160	3
DW-TWABC	NODE_665_length_72855_cov_6_768845	3
DW-TWABC	NODE_6872_length_12339_cov_2_841135	3
DW-TWABC	NODE_6875_length_12333_cov_19_009220	3
DW-TWABC	NODE_6916_length_12268_cov_3_131326	3
DW-TWABC	NODE_6922_length_12262_cov_1_569307	3
DW-TWABC	NODE_698_length_70576_cov_8_042710	3
DW-TWABC	NODE_7090_length_12041_cov_2_635072	3
DW-TWABC	NODE_7115_length_11988_cov_22_014692	3
DW-TWABC	NODE_7215_length_11845_cov_2_334041	3
DW-TWABC	NODE_7272_length_11767_cov_1_793841	3
DW-TWABC	NODE_7323_length_11692_cov_2_539733	3
DW-TWABC	NODE_7328_length_11687_cov_11_607838	3
DW-TWABC	NODE_7363_length_11637_cov_2_032439	3
DW-TWABC	NODE_744_length_67121_cov_20_359465	3
DW-TWABC	NODE_7481_length_11477_cov_2_019561	3
DW-TWABC	NODE_7571_length_11358_cov_3_765535	3
DW-TWABC	NODE_758_length_66135_cov_3_162902	3
DW-TWABC	NODE_7709_length_11188_cov_3_598596	3
DW-TWABC	NODE_7722_length_11176_cov_4_493378	3
DW-TWABC	NODE_7752_length_11131_cov_4_603582	3
DW-TWABC	NODE_7798_length_11082_cov_1_664970	3
DW-TWABC	NODE_7801_length_11078_cov_3_770294	3
DW-TWABC	NODE_7890_length_10974_cov_7_526108	3
DW-TWABC	NODE_7911_length_10962_cov_4_888470	3
DW-TWABC	NODE_7975_length_10890_cov_12_879867	3
DW-TWABC	NODE_7987_length_10879_cov_1_992501	3
DW-TWABC	NODE_8019_length_10843_cov_5_897919	3
DW-TWABC	NODE_8131_length_10705_cov_2_146688	3
DW-TWABC	NODE_8195_length_10618_cov_2_550422	3
DW-TWABC	NODE_8205_length_10606_cov_2_593599	3
DW-TWABC	NODE_8212_length_10599_cov_2_014256	3
DW-TWABC	NODE_8351_length_10434_cov_5_146761	3
DW-TWABC	NODE_8410_length_10352_cov_34_916691	3
DW-TWABC	NODE_8461_length_10307_cov_1_631378	3
DW-TWABC	NODE_8573_length_10202_cov_12_121185	3
DW-TWABC	NODE_8595_length_10187_cov_2_629278	3
DW-TWABC	NODE_8597_length_10185_cov_14_063415	3
DW-TWABC	NODE_8623_length_10149_cov_3_623709	3
DW-TWABC	NODE_8830_length_9937_cov_1_462475	3
DW-TWABC	NODE_8998_length_9783_cov_5_087678	3
DW-TWABC	NODE_9049_length_9734_cov_2_247282	3
DW-TWABC	NODE_9059_length_9727_cov_3_811295	3
DW-TWABC	NODE_9089_length_9698_cov_2_531961	3
DW-TWABC	NODE_9169_length_9630_cov_2_249869	3
DW-TWABC	NODE_9179_length_9623_cov_1_732977	3
DW-TWABC	NODE_9182_length_9618_cov_3_753590	3
DW-TWABC	NODE_9256_length_9561_cov_6_012126	3
DW-TWABC	NODE_9264_length_9554_cov_1_686188	3
DW-TWABC	NODE_9270_length_9550_cov_2_825293	3
DW-TWABC	NODE_9297_length_9520_cov_1_986657	3
DW-TWABC	NODE_9313_length_9507_cov_3_627253	3
DW-TWABC	NODE_9407_length_9427_cov_2_962781	3
DW-TWABC	NODE_9539_length_9303_cov_23_480165	3
DW-TWABC	NODE_9650_length_9207_cov_2_725739	3
DW-TWABC	NODE_965_length_56519_cov_6_780394	3
DW-TWABC	NODE_9907_length_9020_cov_6_154982	3
DW-TWABC	NODE_11247_length_8152_cov_2_682601	4
DW-TWABC	NODE_2417_length_29292_cov_5_512031	4
DW-TWABC	NODE_3659_length_20681_cov_2_792565	4
DW-TWABC	NODE_50_length_320109_cov_5_748622	4
DW-TWABC	NODE_590_length_78872_cov_8_184745-circula	4
DW-TWABC	NODE_818_length_63115_cov_3_628208	4
DW-TWABC	NODE_1017_length_54054_cov_6_214628	5
DW-TWABC	NODE_1029_length_53782_cov_3_017354	5
DW-TWABC	NODE_1155_length_49465_cov_7_071799	5
DW-TWABC	NODE_1183_length_48570_cov_2_788836	5
DW-TWABC	NODE_11_length_538053_cov_18_170437	5
DW-TWABC	NODE_1231_length_47548_cov_4_319837	5
DW-TWABC	NODE_1248_length_46966_cov_16_660645	5
DW-TWABC	NODE_1292_length_45894_cov_2_741690	5
DW-TWABC	NODE_12_length_529054_cov_19_363840	5
DW-TWABC	NODE_134_length_193667_cov_4_197691	5
DW-TWABC	NODE_135_length_193350_cov_4_333476	5
DW-TWABC	NODE_141_length_187803_cov_16_683523	5
DW-TWABC	NODE_148_length_183945_cov_7_175033	5
DW-TWABC	NODE_1574_length_39972_cov_4_046723	5
DW-TWABC	NODE_1616_length_39422_cov_48_315008	5
DW-TWABC	NODE_1752_length_37320_cov_3_412964	5
DW-TWABC	NODE_181_length_161018_cov_10_788158	5
DW-TWABC	NODE_18_length_448782_cov_19_243365	5
DW-TWABC	NODE_1934_length_34420_cov_2_700900	5
DW-TWABC	NODE_1939_length_34380_cov_6_825671	5
DW-TWABC	NODE_1947_length_34272_cov_27_732739	5
DW-TWABC	NODE_213_length_147244_cov_7_874598	5
DW-TWABC	NODE_2238_length_30947_cov_7_018465	5
DW-TWABC	NODE_2428_length_29165_cov_22_664673	5
DW-TWABC	NODE_2477_length_28616_cov_2_869056	5
DW-TWABC	NODE_29_length_387016_cov_14_927704	5
DW-TWABC	NODE_29_length_387016_cov_14_927704	5
DW-TWABC	NODE_29_length_387016_cov_14_927704	5
DW-TWABC	NODE_2_length_1100078_cov_14_894789	5
DW-TWABC	NODE_3029_length_24174_cov_4_783708	5
DW-TWABC	NODE_3065_length_23939_cov_2_770556	5
DW-TWABC	NODE_3757_length_20290_cov_2_891258	5
DW-TWABC	NODE_3798_length_20084_cov_2_565352	5
DW-TWABC	NODE_3_length_906436_cov_8_024212	5
DW-TWABC	NODE_3_length_906436_cov_8_024212	5
DW-TWABC	NODE_44_length_332030_cov_20_751890	5
DW-TWABC	NODE_4507_length_17343_cov_3_158114	5
DW-TWABC	NODE_5191_length_15504_cov_18_186167	5
DW-TWABC	NODE_535_length_83665_cov_4_700041	5
DW-TWABC	NODE_5474_length_14861_cov_4_435471	5
DW-TWABC	NODE_5515_length_14756_cov_3_220655	5
DW-TWABC	NODE_578_length_79743_cov_3_310584	5
DW-TWABC	NODE_5_length_811909_cov_8_762914	5
DW-TWABC	NODE_6073_length_13688_cov_4_050768	5
DW-TWABC	NODE_608_length_77374_cov_11_075022	5
DW-TWABC	NODE_60_length_300192_cov_18_102307	5
DW-TWABC	NODE_624_length_75548_cov_6_031019	5
DW-TWABC	NODE_688_length_71226_cov_7_149166	5
DW-TWABC	NODE_692_length_71016_cov_21_737521	5
DW-TWABC	NODE_7127_length_11972_cov_1_764103	5
DW-TWABC	NODE_71_length_277849_cov_912_452497	5
DW-TWABC	NODE_7_length_662261_cov_10_352108	5
DW-TWABC	NODE_839_length_62073_cov_6_099474	5
DW-TWABC	NODE_86_length_256341_cov_4_580632	5
DW-TWABC	NODE_897_length_59299_cov_2_757759	5
DW-TWABC	NODE_8_length_589895_cov_19_250506	5
DW-TWABC	NODE_909_length_58738_cov_3_404937	5
DW-TWABC	NODE_953_length_56978_cov_4_492786	5
DW-TWABC	NODE_1010_length_54350_cov_6_924585	6
DW-TWABC	NODE_1013_length_54252_cov_148_644061	6
DW-TWABC	NODE_1043_length_52829_cov_3_095200	6
DW-TWABC	NODE_1068_length_52035_cov_9_379691	6
DW-TWABC	NODE_109_length_220631_cov_16_086151	6
DW-TWABC	NODE_1194_length_48320_cov_3_341334	6
DW-TWABC	NODE_122_length_204666_cov_18_787232	6
DW-TWABC	NODE_1289_length_45941_cov_3_252507	6
DW-TWABC	NODE_1293_length_45879_cov_6_108074	6
DW-TWABC	NODE_1435_length_42636_cov_665_272657	6
DW-TWABC	NODE_1490_length_41574_cov_3_171434	6
DW-TWABC	NODE_1546_length_40464_cov_3_017407	6
DW-TWABC	NODE_156_length_179955_cov_6_362963	6
DW-TWABC	NODE_1570_length_40056_cov_6_317342	6
DW-TWABC	NODE_1612_length_39485_cov_3_797122	6
DW-TWABC	NODE_1656_length_38841_cov_3_125193	6
DW-TWABC	NODE_1692_length_38309_cov_3_229991	6
DW-TWABC	NODE_1786_length_36729_cov_19_819219	6
DW-TWABC	NODE_1996_length_33567_cov_3_216064	6
DW-TWABC	NODE_1_length_1318245_cov_8_460085	6
DW-TWABC	NODE_200_length_153083_cov_12_136413	6
DW-TWABC	NODE_202_length_152702_cov_3_181156	6
DW-TWABC	NODE_204_length_151689_cov_6_719264	6
DW-TWABC	NODE_2098_length_32428_cov_6_464159	6
DW-TWABC	NODE_2241_length_30927_cov_9_901297	6
DW-TWABC	NODE_2314_length_30168_cov_11_746735	6
DW-TWABC	NODE_254_length_132500_cov_3_396585	6
DW-TWABC	NODE_2620_length_27271_cov_3_308892	6
DW-TWABC	NODE_2685_length_26695_cov_17_135885	6
DW-TWABC	NODE_2695_length_26624_cov_11_565563	6
DW-TWABC	NODE_2749_length_26224_cov_4_098558	6
DW-TWABC	NODE_2808_length_25757_cov_37_888435	6
DW-TWABC	NODE_2872_length_25268_cov_9_765392	6
DW-TWABC	NODE_312_length_117606_cov_16_030239	6
DW-TWABC	NODE_3395_length_22056_cov_3_683334	6
DW-TWABC	NODE_33_length_368434_cov_14_600985	6
DW-TWABC	NODE_3422_length_21909_cov_3_989053	6
DW-TWABC	NODE_3443_length_21796_cov_2_681385	6
DW-TWABC	NODE_3957_length_19378_cov_3_574012	6
DW-TWABC	NODE_4370_length_17789_cov_3_241588	6
DW-TWABC	NODE_440_length_94987_cov_4_949341	6
DW-TWABC	NODE_4529_length_17302_cov_2_390073	6
DW-TWABC	NODE_4642_length_16951_cov_4_386690	6
DW-TWABC	NODE_505_length_87040_cov_14_676311	6
DW-TWABC	NODE_521_length_85004_cov_9_722785	6
DW-TWABC	NODE_52_length_317770_cov_14_423661	6
DW-TWABC	NODE_573_length_80062_cov_17_017291	6
DW-TWABC	NODE_58_length_301553_cov_7_013586	6
DW-TWABC	NODE_623_length_75704_cov_7_833036	6
DW-TWABC	NODE_6487_length_12994_cov_3_563598	6
DW-TWABC	NODE_649_length_73760_cov_10_697393	6
DW-TWABC	NODE_657_length_73093_cov_9_787375	6
DW-TWABC	NODE_7158_length_11916_cov_7_821353	6
DW-TWABC	NODE_757_length_66194_cov_10_021280	6
DW-TWABC	NODE_7807_length_11073_cov_2_676519	6
DW-TWABC	NODE_8304_length_10503_cov_3_943603	6
DW-TWABC	NODE_879_length_60102_cov_3_534677	6
DW-TWABC	NODE_90_length_249989_cov_16_340640	6
DW-TWABC	NODE_92_length_244484_cov_3_378827	6
DW-TWABC	NODE_94_length_242733_cov_8_254954	6
DW-TWABC	NODE_969_length_56328_cov_6_594727	6
DW-TW	NODE_1124_length_6113_cov_1_336647	1
DW-TW	NODE_1679_length_4470_cov_1_288413	1
DW-TW	NODE_1758_length_4336_cov_2_610472	1
DW-TW	NODE_2287_length_3524_cov_0_764723	1
DW-TW	NODE_2291_length_3522_cov_1_635704	1
DW-TW	NODE_1024_length_6536_cov_1_950302	2
DW-TW	NODE_1068_length_6306_cov_2_017338	2
DW-TW	NODE_1081_length_6278_cov_1_652314	2
DW-TW	NODE_1103_length_6199_cov_1_664489	2
DW-TW	NODE_112_length_19546_cov_1_976630	2
DW-TW	NODE_1146_length_6020_cov_39_952549	2
DW-TW	NODE_1531_length_4792_cov_1_946341	2
DW-TW	NODE_1617_length_4589_cov_1_393395	2
DW-TW	NODE_1666_length_4517_cov_1_633108	2
DW-TW	NODE_178_length_15924_cov_1_667950	2
DW-TW	NODE_2211_length_3611_cov_1_616016	2
DW-TW	NODE_2337_length_3479_cov_1_827454	2
DW-TW	NODE_2400_length_3433_cov_1_573004	2
DW-TW	NODE_2571_length_3259_cov_1_260842	2
DW-TW	NODE_2665_length_3170_cov_1_184287	2
DW-TW	NODE_2695_length_3142_cov_2_931811	2
DW-TW	NODE_2848_length_3041_cov_1_551282	2
DW-TW	NODE_285_length_13194_cov_1_805138	2
DW-TW	NODE_28_length_39285_cov_4_730897-circula	2
DW-TW	NODE_2910_length_3002_cov_1_322393	2
DW-TW	NODE_29_length_39219_cov_3_375070	2
DW-TW	NODE_324_length_12314_cov_1_713982	2
DW-TW	NODE_32_length_37853_cov_24_419605-circula	2
DW-TW	NODE_33_length_37755_cov_3_695711	2
DW-TW	NODE_415_length_11066_cov_1_891164	2
DW-TW	NODE_439_length_10725_cov_1_854151	2
DW-TW	NODE_45_length_32687_cov_10_948666	2
DW-TW	NODE_47_length_31803_cov_24_058911	2
DW-TW	NODE_522_length_9620_cov_3_498690	2
DW-TW	NODE_583_length_9135_cov_1_508611	2
DW-TW	NODE_77_length_24065_cov_21_699892	2
DW-TW	NODE_795_length_7568_cov_1_978241	2
DW-TW	NODE_84_length_22992_cov_2_030679	2
DW-TW	NODE_930_length_6911_cov_10_304653	2
DW-TW	NODE_948_length_6859_cov_2_354468	2
DW-TW	NODE_1123_length_6124_cov_2_113941	3
DW-TW	NODE_1127_length_6100_cov_2_945708	3
DW-TW	NODE_1157_length_5984_cov_1_402743	3
DW-TW	NODE_1216_length_5757_cov_1_832570	3
DW-TW	NODE_1220_length_5751_cov_1_935848	3
DW-TW	NODE_1349_length_5280_cov_2_035556	3
DW-TW	NODE_1435_length_5046_cov_1_529483	3
DW-TW	NODE_1499_length_4857_cov_1_876360	3
DW-TW	NODE_1529_length_4798_cov_1_225164	3
DW-TW	NODE_1641_length_4548_cov_2_608141	3
DW-TW	NODE_1844_length_4176_cov_1_279092	3
DW-TW	NODE_1890_length_4102_cov_1_512795	3
DW-TW	NODE_2000_length_3911_cov_2_217527	3
DW-TW	NODE_201_length_15460_cov_2_159527	3
DW-TW	NODE_2034_length_3873_cov_3_031349	3
DW-TW	NODE_2382_length_3445_cov_1_584917	3
DW-TW	NODE_2804_length_3071_cov_1_695725	3
DW-TW	NODE_2822_length_3064_cov_1_252427	3
DW-TW	NODE_31_length_38512_cov_1_983947	3
DW-TW	NODE_389_length_11447_cov_1_585576	3
DW-TW	NODE_449_length_10485_cov_1_990776	3
DW-TW	NODE_498_length_9860_cov_1_849637	3
DW-TW	NODE_504_length_9799_cov_1_605945	3
DW-TW	NODE_546_length_9467_cov_1_722045	3
DW-TW	NODE_622_length_8722_cov_3_000347	3
DW-TW	NODE_648_length_8480_cov_1_982625	3
DW-TW	NODE_693_length_8220_cov_1_630726	3
DW-TW	NODE_746_length_7875_cov_1_905617	3
DW-TW	NODE_774_length_7678_cov_1_997500	3
DW-TW	NODE_819_length_7379_cov_2_498220	3
DW-TW	NODE_826_length_7356_cov_1_599670	3
DW-TW	NODE_916_length_6990_cov_1_478374	3
DW-TW	NODE_13_length_66034_cov_18_799945	5
DW-TW	NODE_23_length_42636_cov_14_527573	6
DW-TW	NODE_623_length_8721_cov_2_273369	6
Effluent	NODE_177_length_12395_cov_158_395356	1
Effluent	NODE_506_length_4264_cov_4_186052	1
Effluent	NODE_107_length_22951_cov_73_654105	2
Effluent	NODE_206_length_11041_cov_151_814849	2
Effluent	NODE_20_length_66034_cov_80_417939	2
Effluent	NODE_256_length_8575_cov_258_963874	2
Effluent	NODE_335_length_6481_cov_4_605715	2
Effluent	NODE_55_length_33335_cov_207_984455	2
Effluent	NODE_631_length_3537_cov_14_576879	2
Effluent	NODE_184_length_11920_cov_13_333024	3
Effluent	NODE_198_length_11357_cov_4_106294	3
Effluent	NODE_239_length_9068_cov_20_682794	3
Effluent	NODE_244_length_8916_cov_1_672474	3
Effluent	NODE_99_length_24766_cov_3_746527	3
Effluent	NODE_223_length_9931_cov_3_996854	6
Effluent	NODE_44_length_42636_cov_69_100919	6
GS	NODE_1116_length_11672_cov_1_229754	1
GS	NODE_1200_length_11086_cov_4_608048	1
GS	NODE_1275_length_10552_cov_1_250979	1
GS	NODE_1305_length_10367_cov_14_723324	1
GS	NODE_1354_length_10110_cov_20_339978	1
GS	NODE_1440_length_9684_cov_2_761008	1
GS	NODE_1497_length_9356_cov_3_123074	1
GS	NODE_1515_length_9277_cov_16_733152	1
GS	NODE_1517_length_9253_cov_3_220031	1
GS	NODE_1524_length_9210_cov_4_610205	1
GS	NODE_1554_length_9113_cov_15_005644	1
GS	NODE_1612_length_8860_cov_44_478083	1
GS	NODE_1680_length_8613_cov_1_356724	1
GS	NODE_1689_length_8576_cov_1_212496	1
GS	NODE_1705_length_8518_cov_1_427201	1
GS	NODE_1799_length_8185_cov_21_865442	1
GS	NODE_1811_length_8148_cov_1_736836	1
GS	NODE_1840_length_8032_cov_2_950220	1
GS	NODE_2555_length_6329_cov_4_837812	1
GS	NODE_2557_length_6327_cov_305_349440	1
GS	NODE_2594_length_6254_cov_1_326210	1
GS	NODE_2720_length_6031_cov_7_208431	1
GS	NODE_2724_length_6027_cov_2_517311	1
GS	NODE_2730_length_6020_cov_2_172977	1
GS	NODE_2804_length_5893_cov_28_882737	1
GS	NODE_2838_length_5839_cov_1_209823	1
GS	NODE_2941_length_5703_cov_2_150196	1
GS	NODE_2964_length_5676_cov_10_868548	1
GS	NODE_3038_length_5586_cov_2_166636	1
GS	NODE_303_length_31782_cov_15_389150	1
GS	NODE_3195_length_5364_cov_5_456781	1
GS	NODE_3307_length_5237_cov_1_336047	1
GS	NODE_3402_length_5153_cov_14_377266	1
GS	NODE_3423_length_5133_cov_4_776701	1
GS	NODE_3701_length_4889_cov_1_220698	1
GS	NODE_3740_length_4860_cov_8_450345	1
GS	NODE_3889_length_4740_cov_201_058760	1
GS	NODE_3968_length_4673_cov_19_342689	1
GS	NODE_3988_length_4663_cov_3_272351	1
GS	NODE_409_length_25061_cov_10_877442	1
GS	NODE_4410_length_4360_cov_18_860378	1
GS	NODE_4416_length_4355_cov_22_138149	1
GS	NODE_4420_length_4354_cov_2_626607	1
GS	NODE_4634_length_4232_cov_11_548736	1
GS	NODE_4781_length_4152_cov_1_289816	1
GS	NODE_4999_length_4031_cov_2_520738	1
GS	NODE_5068_length_3994_cov_193_896860	1
GS	NODE_5238_length_3917_cov_2_004688	1
GS	NODE_5598_length_3753_cov_1_126768	1
GS	NODE_5765_length_3681_cov_11_474750	1
GS	NODE_6074_length_3571_cov_1_778764	1
GS	NODE_6157_length_3540_cov_1_493503	1
GS	NODE_6310_length_3482_cov_12_195888	1
GS	NODE_6323_length_3479_cov_13_965315	1
GS	NODE_6508_length_3411_cov_1_943911	1
GS	NODE_6775_length_3325_cov_1_174877	1
GS	NODE_6923_length_3281_cov_1_007491	1
GS	NODE_6950_length_3270_cov_1_580645	1
GS	NODE_7329_length_3155_cov_2_628980	1
GS	NODE_7596_length_3089_cov_1_292829	1
GS	NODE_7767_length_3043_cov_1_153405	1
GS	NODE_868_length_14428_cov_1_425685	1
GS	NODE_925_length_13648_cov_1_296809	1
GS	NODE_1006_length_12724_cov_9_749031	2
GS	NODE_100_length_58048_cov_2_539183	2
GS	NODE_1012_length_12691_cov_2_337007	2
GS	NODE_1016_length_12649_cov_4_577871	2
GS	NODE_1024_length_12576_cov_1_565885	2
GS	NODE_1028_length_12521_cov_39_500884	2
GS	NODE_102_length_57918_cov_6_808440	2
GS	NODE_103_length_57865_cov_5_303939	2
GS	NODE_1042_length_12365_cov_2_358724	2
GS	NODE_1049_length_12308_cov_11_645327	2
GS	NODE_104_length_57786_cov_1_798974	2
GS	NODE_1051_length_12275_cov_12_670438	2
GS	NODE_1056_length_12203_cov_2_008824	2
GS	NODE_1058_length_12147_cov_22_101740	2
GS	NODE_105_length_56560_cov_3_345555-circula	2
GS	NODE_1060_length_12139_cov_9_933344	2
GS	NODE_1063_length_12109_cov_2_397440	2
GS	NODE_1065_length_12065_cov_1_845846	2
GS	NODE_106_length_56315_cov_28_936111	2
GS	NODE_1071_length_12035_cov_1_943720	2
GS	NODE_1086_length_11914_cov_10_390555	2
GS	NODE_1089_length_11898_cov_2_178834	2
GS	NODE_108_length_55417_cov_3_186953	2
GS	NODE_109_length_54994_cov_10_709179	2
GS	NODE_1100_length_11795_cov_14_654293	2
GS	NODE_1103_length_11770_cov_1_942359	2
GS	NODE_1112_length_11679_cov_5_612825	2
GS	NODE_1113_length_11677_cov_2_125431	2
GS	NODE_1121_length_11646_cov_1_641023	2
GS	NODE_1122_length_11639_cov_4_470593	2
GS	NODE_1130_length_11558_cov_8_297883	2
GS	NODE_1133_length_11543_cov_1_613291	2
GS	NODE_1146_length_11432_cov_2_554381	2
GS	NODE_114_length_53434_cov_28_161778	2
GS	NODE_1151_length_11402_cov_1_519117	2
GS	NODE_1169_length_11284_cov_9_290890	2
GS	NODE_1209_length_11042_cov_17_413862	2
GS	NODE_120_length_51247_cov_13_430057	2
GS	NODE_1211_length_11015_cov_48_267416	2
GS	NODE_1217_length_10956_cov_1_398015	2
GS	NODE_1234_length_10849_cov_1_699499	2
GS	NODE_123_length_50811_cov_2_308886	2
GS	NODE_1242_length_10790_cov_2_039485	2
GS	NODE_1246_length_10751_cov_4_396946	2
GS	NODE_1267_length_10607_cov_6_045964	2
GS	NODE_1274_length_10555_cov_1_255679	2
GS	NODE_1279_length_10532_cov_1_198374	2
GS	NODE_1291_length_10479_cov_14_984618	2
GS	NODE_1300_length_10412_cov_5_570005	2
GS	NODE_1302_length_10411_cov_1_276369	2
GS	NODE_1309_length_10350_cov_11_355398	2
GS	NODE_1310_length_10347_cov_61_850341	2
GS	NODE_1319_length_10281_cov_6_869953	2
GS	NODE_131_length_50087_cov_13_170026	2
GS	NODE_1328_length_10239_cov_1_700945	2
GS	NODE_132_length_49818_cov_3_342333	2
GS	NODE_1340_length_10186_cov_4_101197	2
GS	NODE_1344_length_10166_cov_1_467440	2
GS	NODE_1365_length_10048_cov_2_410791	2
GS	NODE_1374_length_10013_cov_2_747685	2
GS	NODE_1375_length_10003_cov_10_934012	2
GS	NODE_137_length_49217_cov_2_752544	2
GS	NODE_1408_length_9815_cov_9_891764	2
GS	NODE_1414_length_9782_cov_15_496136	2
GS	NODE_1425_length_9731_cov_1_430495	2
GS	NODE_1468_length_9475_cov_5_318791	2
GS	NODE_147_length_46083_cov_6_498457	2
GS	NODE_1493_length_9389_cov_4_378222	2
GS	NODE_149_length_45424_cov_2_805478	2
GS	NODE_1505_length_9321_cov_2_945586	2
GS	NODE_1507_length_9307_cov_67_269014	2
GS	NODE_154_length_44831_cov_11_626000	2
GS	NODE_155_length_44351_cov_13_690337	2
GS	NODE_1563_length_9094_cov_1_283243	2
GS	NODE_1565_length_9078_cov_98_761360	2
GS	NODE_1568_length_9053_cov_1_393382	2
GS	NODE_156_length_44145_cov_2_798788	2
GS	NODE_1577_length_9016_cov_2_033001	2
