seqname	dsDNAphage	ssDNA	max_score	max_score_group	length	hallmark	viral	cellular
bacteria--NZ_CM001240.1||0_partial	0.900	0.000	0.900	dsDNAphage	125105	8	29.500	19.100
bacteria--NZ_CM001240.1||1_partial	0.927	0.000	0.927	dsDNAphage	30221	2	25.000	30.600
bacteria--NZ_AIHP01000035.1||0_partial	0.920	0.000	0.920	dsDNAphage	28597	1	18.800	37.500
bacteria--NC_017047.1||0_partial	0.900	0.000	0.900	dsDNAphage	106239	19	28.600	39.500
bacteria--NC_017047.1||1_partial	0.927	0.000	0.927	dsDNAphage	68526	6	22.600	29.000
bacteria--NZ_AKAV01000057.1||0_partial	0.913	0.007	0.913	dsDNAphage	59329	16	28.900	36.800
bacteria--NZ_ALRR01000036.1||0_partial	0.920	0.000	0.920	dsDNAphage	21329	1	42.500	25.000
bacteria--NZ_ALRR01000036.1||1_partial	0.793	0.933	0.933	ssDNA	5232	1	38.500	0.000
bacteria--NZ_CAKP01000043.1||0_partial	0.913	0.013	0.913	dsDNAphage	10559	1	57.100	14.300
bacteria--NZ_DF158896.1||0_partial	1.000	0.000	1.000	dsDNAphage	30810	6	53.500	7.000
bacteria--NZ_HE997540.1||0_partial	0.907	0.007	0.907	dsDNAphage	48950	5	33.300	20.500
bacteria--NZ_HE997540.1||1_partial	0.840	0.000	0.840	dsDNAphage	24974	1	22.700	11.400
bacteria--NZ_AMXG01000030.1||0_partial	0.900	0.000	0.900	dsDNAphage	69010	19	36.400	25.000
bacteria--NZ_ANGH02000133.1||0_partial	0.927	0.013	0.927	dsDNAphage	21600	7	38.200	26.500
bacteria--NZ_CALE01000616.1||0_partial	0.907	0.000	0.907	dsDNAphage	128286	14	32.100	34.000
bacteria--NZ_CALE01000616.1||1_partial	0.900	0.000	0.900	dsDNAphage	83598	18	30.500	28.800
bacteria--NZ_CALE01000616.1||2_partial	0.920	0.000	0.920	dsDNAphage	77282	18	38.500	32.100
bacteria--NZ_KB021459.1||0_partial	0.900	0.000	0.900	dsDNAphage	241595	20	27.900	40.000
bacteria--NZ_KB021459.1||1_partial	0.900	0.000	0.900	dsDNAphage	210280	7	32.700	36.300
bacteria--NZ_KB021459.1||2_partial	0.907	0.000	0.907	dsDNAphage	141709	7	33.700	32.500
bacteria--NZ_KB021459.1||3_partial	0.913	0.000	0.913	dsDNAphage	96887	17	31.000	31.900
bacteria--NZ_KB021459.1||4_partial	0.907	0.000	0.907	dsDNAphage	74597	17	29.800	37.200
bacteria--NZ_DF266806.1||0_partial	0.907	0.000	0.907	dsDNAphage	125303	14	32.300	29.900
bacteria--NZ_DF266806.1||1_partial	0.953	0.047	0.953	dsDNAphage	16896	1	43.800	0.000
bacteria--NZ_CANP01000029.1||0_partial	0.853	0.000	0.853	dsDNAphage	18821	5	16.100	16.100
bacteria--NC_022349.1||0_partial	0.900	0.000	0.900	dsDNAphage	84055	10	29.900	29.900
bacteria--NC_022349.1||1_partial	0.920	0.000	0.920	dsDNAphage	43754	4	27.500	41.200
bacteria--NC_022359.1||0_partial	0.900	0.000	0.900	dsDNAphage	26328	4	28.900	42.200
bacteria--NZ_AQFD01000024.1||0_partial	0.980	0.020	0.980	dsDNAphage	26871	1	72.500	10.000
bacteria--NZ_CM001839.1||0_partial	0.913	0.007	0.913	dsDNAphage	49721	14	38.700	29.000
bacteria--NZ_CM001841.1||0_partial	0.940	0.000	0.940	dsDNAphage	56054	13	37.300	31.300
bacteria--NZ_CM001841.1||1_partial	0.847	0.000	0.847	dsDNAphage	9851	2	20.000	36.000
bacteria--NZ_CM001841.1||2_partial	0.867	0.000	0.867	dsDNAphage	7944	1	13.600	18.200
bacteria--NZ_CASX01000024.1||0_partial	0.873	0.000	0.873	dsDNAphage	49416	7	27.900	49.200
bacteria--NZ_CATU01000029.1||0_partial	0.907	0.000	0.907	dsDNAphage	17284	2	36.800	21.100
bacteria--NZ_KB945029.1||0_partial	0.900	0.000	0.900	dsDNAphage	148907	8	32.700	29.000
bacteria--NZ_KB945029.1||1_partial	0.913	0.000	0.913	dsDNAphage	98040	11	30.400	24.400
bacteria--NZ_KB945029.1||2_partial	0.920	0.000	0.920	dsDNAphage	68531	8	36.600	19.400
bacteria--NZ_KB945029.1||3_partial	0.913	0.000	0.913	dsDNAphage	37089	6	32.700	28.800
bacteria--NZ_KB976030.1||0_partial	0.960	0.000	0.960	dsDNAphage	29442	4	47.400	10.500
bacteria--NZ_KB976030.1||1_partial	0.887	0.007	0.887	dsDNAphage	35596	4	28.900	21.100
bacteria--NZ_KE137054.1||0_partial	0.887	0.007	0.887	dsDNAphage	88074	13	34.700	35.700
bacteria--NZ_ARVO01000123.1||0_partial	0.993	0.000	0.993	dsDNAphage	38945	10	59.000	15.400
bacteria--NC_021834.1||0_partial	0.927	0.000	0.927	dsDNAphage	50782	15	30.300	27.600
bacteria--NZ_AIAE01000221.1||0_partial	0.933	0.000	0.933	dsDNAphage	25882	2	17.500	37.500
bacteria--NZ_AUWY01000100.1||0_partial	0.947	0.000	0.947	dsDNAphage	14359	1	14.300	28.600
bacteria--NZ_HG427199.1||0_partial	0.847	0.000	0.847	dsDNAphage	165381	16	25.100	23.600
bacteria--NZ_HG427199.1||1_partial	0.900	0.000	0.900	dsDNAphage	53800	8	26.800	31.000
bacteria--NZ_HG427487.1||0_partial	0.833	0.000	0.833	dsDNAphage	98129	14	26.700	19.200
bacteria--NZ_HG427487.1||1_partial	0.893	0.000	0.893	dsDNAphage	59832	7	29.200	31.900
bacteria--NZ_AUQT01000056.1||0_partial	0.860	0.000	0.860	dsDNAphage	38808	5	24.500	51.000
bacteria--NZ_KI440883.1||0_partial	0.893	0.007	0.893	dsDNAphage	60431	10	34.700	23.600
bacteria--NZ_KI518663.1||0_partial	0.907	0.000	0.907	dsDNAphage	96814	5	34.500	19.000
bacteria--NZ_AYCQ01000058.1||0_partial	0.947	0.000	0.947	dsDNAphage	16036	2	38.900	22.200
bacteria--NZ_AYCV01000066.1||0_partial	0.907	0.000	0.907	dsDNAphage	21794	2	19.400	44.400
bacteria--NZ_APAA01000027.1||0_partial	0.893	0.000	0.893	dsDNAphage	29384	3	17.000	53.200
bacteria--NZ_KI530595.1||0_partial	0.900	0.000	0.900	dsDNAphage	212686	8	29.800	35.600
bacteria--NC_022900.1||0_partial	0.927	0.000	0.927	dsDNAphage	52302	7	27.600	32.800
bacteria--NZ_AYUJ01000001.1||0_partial	0.960	0.000	0.960	dsDNAphage	25662	7	29.400	2.900
bacteria--NZ_AYWS01000001.1||0_partial	0.907	0.000	0.907	dsDNAphage	153041	13	26.100	25.100
bacteria--NZ_AYRP01000001.1||0_partial	0.820	0.000	0.820	dsDNAphage	15183	1	22.200	27.800
bacteria--NZ_AYTL01000027.1||0_partial	0.900	0.000	0.900	dsDNAphage	66840	8	33.000	39.800
bacteria--NZ_AYTL01000027.1||1_partial	0.847	0.000	0.847	dsDNAphage	21838	1	17.400	26.100
bacteria--NZ_KI929691.1||0_partial	0.900	0.000	0.900	dsDNAphage	144403	14	34.000	39.000
bacteria--NZ_KI929691.1||1_partial	0.907	0.000	0.907	dsDNAphage	40684	7	27.800	51.900
bacteria--NZ_AZKW01000024.1||0_partial	0.833	0.000	0.833	dsDNAphage	43473	3	16.100	48.400
bacteria--NZ_JALA01000015.1||0_partial	0.900	0.000	0.900	dsDNAphage	101881	13	28.700	25.200
bacteria--NZ_KI968068.1||0_partial	0.880	0.000	0.880	dsDNAphage	13997	1	23.300	23.300
bacteria--NZ_KI970331.1||0_partial	0.973	0.027	0.973	dsDNAphage	20663	1	69.400	13.900
bacteria--NZ_KI972918.1||0_partial	0.900	0.000	0.900	dsDNAphage	144747	11	38.000	26.900
bacteria--NZ_KI976950.1||0_partial	0.907	0.000	0.907	dsDNAphage	118964	12	43.900	23.200
bacteria--NZ_KI976950.1||1_partial	0.933	0.000	0.933	dsDNAphage	69266	12	63.600	13.600
bacteria--NZ_KI976950.1||2_partial	0.887	0.000	0.887	dsDNAphage	26967	2	26.700	31.100
bacteria--NZ_KI983551.1||0_partial	0.927	0.007	0.927	dsDNAphage	17650	5	33.300	33.300
bacteria--NZ_KI989197.1||0_partial	0.900	0.007	0.900	dsDNAphage	37969	15	45.300	24.500
bacteria--NZ_KI991778.1||0_partial	0.853	0.007	0.853	dsDNAphage	13471	1	24.100	24.100
bacteria--NZ_KK018216.1||0_partial	0.887	0.000	0.887	dsDNAphage	18376	4	30.300	27.300
bacteria--NZ_AZOZ01000094.1||0_partial	0.907	0.000	0.907	dsDNAphage	27123	5	34.400	21.900
bacteria--NZ_CP007176.1||0_partial	0.900	0.000	0.900	dsDNAphage	152446	12	37.600	26.400
bacteria--NZ_CP007176.1||1_partial	0.907	0.000	0.907	dsDNAphage	118964	12	43.900	23.200
bacteria--NZ_CP007176.1||2_partial	0.900	0.000	0.900	dsDNAphage	108589	21	48.500	25.400
bacteria--NZ_CP007176.1||3_partial	0.860	0.000	0.860	dsDNAphage	29783	2	25.000	31.200
bacteria--NZ_KK069650.1||0_partial	0.967	0.027	0.967	dsDNAphage	18340	1	69.000	17.200
bacteria--NZ_KK073878.1||0_partial	0.933	0.007	0.933	dsDNAphage	30788	9	27.500	43.100
bacteria--NZ_KK073878.1||1_partial	0.900	0.000	0.900	dsDNAphage	21881	3	19.400	25.000
bacteria--NZ_JFVM01000034.1||0_partial	0.860	0.000	0.860	dsDNAphage	12383	1	23.100	23.100
bacteria--NZ_JFWB01000006.1||0_partial	0.933	0.000	0.933	dsDNAphage	65381	9	34.800	23.900
bacteria--NZ_JFPP01000001.1||0_partial	0.880	0.000	0.880	dsDNAphage	13997	1	23.300	23.300
bacteria--NZ_JFQM01000001.1||0_partial	0.900	0.000	0.900	dsDNAphage	39097	1	46.400	21.400
bacteria--NZ_JHDC01000001.1||0_partial	0.907	0.000	0.907	dsDNAphage	18703	1	31.000	20.700
bacteria--NZ_KK099894.1||0_partial	0.927	0.000	0.927	dsDNAphage	25077	1	26.700	15.600
bacteria--NZ_JHZG01000018.1||0_partial	0.933	0.007	0.933	dsDNAphage	8003	1	41.700	25.000
bacteria--NZ_JENG01000001.1||0_partial	0.893	0.000	0.893	dsDNAphage	50947	8	29.200	36.900
bacteria--NZ_CP007566.1||0_partial	0.927	0.000	0.927	dsDNAphage	19588	2	10.500	10.500
bacteria--NZ_AWPG01000001.1||0_partial	0.933	0.000	0.933	dsDNAphage	46253	1	37.100	28.600
bacteria--NZ_JMPG01000028.1||0_partial	0.847	0.000	0.847	dsDNAphage	18743	1	19.200	30.800
bacteria--NZ_JDWN01000033.1||0_partial	0.907	0.000	0.907	dsDNAphage	38619	1	17.000	12.800
bacteria--NZ_JDWS01000001.1||0_partial	0.887	0.000	0.887	dsDNAphage	14733	3	21.200	42.400
bacteria--NZ_JNMN01000001.1||0_partial	1.000	0.020	1.000	dsDNAphage	36629	9	64.900	14.000
bacteria--NZ_JNMN01000001.1||1_partial	0.887	0.000	0.887	dsDNAphage	54845	6	27.400	46.800
bacteria--NZ_JNPT01000001.1||0_partial	0.900	0.000	0.900	dsDNAphage	41131	2	26.400	47.200
bacteria--NZ_JNTS02000010.1||0_partial	0.900	0.000	0.900	dsDNAphage	60495	1	18.800	17.600
bacteria--NZ_KL407345.1||0_partial	0.900	0.000	0.900	dsDNAphage	88497	11	37.000	31.900
bacteria--NZ_KL407346.1||0_partial	0.900	0.000	0.900	dsDNAphage	77141	14	29.800	29.800
bacteria--NZ_KL407346.1||1_partial	1.000	0.013	1.000	dsDNAphage	46340	10	63.300	8.300
bacteria--NZ_KL543985.1||0_partial	0.880	0.000	0.880	dsDNAphage	27120	5	17.600	35.300
bacteria--NZ_JOWK01000015.1||0_partial	0.907	0.000	0.907	dsDNAphage	28647	4	30.400	28.300
bacteria--NZ_JPAY01000014.1||0_partial	0.987	0.000	0.987	dsDNAphage	94822	9	49.200	10.800
bacteria--NZ_JPDA01000011.1||0_partial	0.987	0.000	0.987	dsDNAphage	94822	9	49.200	10.800
bacteria--NZ_JMQM01000001.1||0_partial	0.907	0.000	0.907	dsDNAphage	97668	8	30.500	20.300
bacteria--NZ_JMQM01000001.1||1_partial	0.913	0.007	0.913	dsDNAphage	30944	9	26.500	38.800
bacteria--NZ_BBJT01000004.1||0_partial	0.900	0.000	0.900	dsDNAphage	74084	4	30.600	16.300
bacteria--NZ_JNOF01000001.1||0_partial	0.907	0.007	0.907	dsDNAphage	69029	15	32.300	43.800
bacteria--NZ_CP009237.1||0_partial	0.900	0.000	0.900	dsDNAphage	200778	20	28.900	29.800
bacteria--NZ_CP009237.1||1_partial	0.900	0.000	0.900	dsDNAphage	68909	14	32.600	33.700
bacteria--NZ_CP009237.1||2_partial	0.933	0.000	0.933	dsDNAphage	64881	14	30.700	30.700
bacteria--NZ_CP009237.1||3_partial	0.853	0.000	0.853	dsDNAphage	32278	5	27.000	40.500
bacteria--NZ_JQHN01000001.1||0_partial	0.913	0.000	0.913	dsDNAphage	52555	7	30.800	38.500
bacteria--NZ_CCMR01000001.1||0_partial	0.907	0.000	0.907	dsDNAphage	71903	12	41.000	34.900
bacteria--NZ_CCQJ01000065.1||0_partial	0.920	0.000	0.920	dsDNAphage	42317	9	25.900	44.400
bacteria--NZ_KN150936.1||0_partial	0.940	0.000	0.940	dsDNAphage	64271	21	48.100	22.200
bacteria--NZ_JRPJ02000017.1||0_partial	0.893	0.000	0.893	dsDNAphage	35553	2	21.800	21.800
bacteria--NZ_JSQP01000109.1||0_partial	0.913	0.000	0.913	dsDNAphage	101686	11	28.900	39.700
bacteria--NZ_JSQP01000109.1||1_partial	0.913	0.000	0.913	dsDNAphage	29733	7	32.000	32.000
bacteria--NZ_JSQP01000109.1||2_partial	0.887	0.000	0.887	dsDNAphage	19702	1	54.500	27.300
bacteria--NZ_CP019962.1||0_partial	0.907	0.000	0.907	dsDNAphage	140599	8	31.900	29.400
bacteria--NZ_CP019962.1||1_partial	0.880	0.000	0.880	dsDNAphage	29406	1	25.600	20.500
bacteria--NZ_CP019962.1||2_partial	0.947	0.007	0.947	dsDNAphage	11080	1	19.200	30.800
bacteria--NZ_JXAE01000014.1||0_partial	0.987	0.027	0.987	dsDNAphage	38887	14	59.100	22.700
bacteria--NZ_CCXK01000014.1||0_partial	0.920	0.000	0.920	dsDNAphage	99879	9	33.900	22.000
bacteria--NZ_CCNA01000003.1||0_partial	0.940	0.000	0.940	dsDNAphage	19607	2	14.000	14.000
bacteria--NZ_CCWU01000024.1||0_partial	0.993	0.000	0.993	dsDNAphage	55933	7	29.500	5.700
bacteria--NZ_AMWM01000038.1||0_partial	0.973	0.000	0.973	dsDNAphage	17903	5	45.500	13.600
bacteria--NZ_LM995468.1||0_partial	0.900	0.000	0.900	dsDNAphage	77182	16	29.700	35.600
bacteria--NZ_LM995468.1||1_partial	0.960	0.033	0.960	dsDNAphage	10235	1	70.000	15.000
bacteria--NZ_AMOD01000002.1||0_partial	0.907	0.000	0.907	dsDNAphage	37088	8	34.000	47.200
bacteria--NZ_LAHM01000001.1||0_partial	0.900	0.000	0.900	dsDNAphage	85177	7	27.400	45.100
bacteria--NZ_LAHM01000001.1||1_partial	0.993	0.013	0.993	dsDNAphage	11936	1	35.300	11.800
bacteria--NZ_JZKZ01000014.1||0_partial	1.000	0.033	1.000	dsDNAphage	23918	13	69.700	6.100
bacteria--NZ_LAVC01000045.1||0_partial	0.993	0.013	0.993	dsDNAphage	47789	10	47.100	16.200
bacteria--NZ_LBDA02000047.1||0_partial	0.833	0.007	0.833	dsDNAphage	31773	3	29.500	13.600
bacteria--NZ_JZMA01000001.1||0_partial	0.867	0.000	0.867	dsDNAphage	10736	1	20.000	40.000
bacteria--NZ_JZWC01000026.1||0_partial	0.993	0.000	0.993	dsDNAphage	28212	13	48.700	10.300
bacteria--NZ_LDLG01000006.1||0_partial	0.907	0.007	0.907	dsDNAphage	80911	9	31.300	25.300
bacteria--NZ_LDMB01000012.1||0_partial	0.887	0.000	0.887	dsDNAphage	34418	6	28.800	34.600
bacteria--NZ_LDKK01000001.1||0_partial	0.887	0.000	0.887	dsDNAphage	34418	6	28.800	34.600
bacteria--NZ_KQ087998.1||0_partial	0.900	0.000	0.900	dsDNAphage	185952	32	36.600	33.800
bacteria--NZ_KQ087998.1||1_partial	0.900	0.000	0.900	dsDNAphage	165944	19	25.700	48.700
bacteria--NZ_KQ087998.1||2_partial	0.880	0.000	0.880	dsDNAphage	136220	16	36.000	32.700
bacteria--NZ_LEGF01000001.1||0_partial	0.900	0.000	0.900	dsDNAphage	94075	9	34.300	34.300
bacteria--NZ_LALU01000003.1||0_partial	0.867	0.000	0.867	dsDNAphage	27017	2	26.100	30.400
bacteria--NZ_CVQS01000001.1||0_partial	0.853	0.000	0.853	dsDNAphage	46055	2	22.900	28.600
bacteria--NZ_CVQS01000001.1||1_partial	0.927	0.027	0.927	dsDNAphage	9440	1	23.300	23.300
bacteria--NZ_CVQL01000001.1||0_partial	0.887	0.013	0.887	dsDNAphage	12612	1	29.200	25.000
bacteria--NZ_JURB01000056.1||0_partial	0.907	0.000	0.907	dsDNAphage	60118	18	43.800	18.000
bacteria--NZ_CINH01000017.1||0_partial	0.907	0.000	0.907	dsDNAphage	66736	10	32.100	35.700
bacteria--NZ_CQBX01000001.1||0_partial	0.940	0.000	0.940	dsDNAphage	91448	12	33.700	34.700
bacteria--NZ_CQBX01000001.1||1_partial	0.880	0.000	0.880	dsDNAphage	17701	2	20.600	35.300
bacteria--NZ_CKGR01000005.1||0_partial	0.993	0.007	0.993	dsDNAphage	23644	1	43.900	12.200
bacteria--NZ_CJYY01000001.1||0_partial	0.887	0.013	0.887	dsDNAphage	12611	1	29.200	25.000
bacteria--NZ_CJFE01000001.1||0_partial	0.887	0.013	0.887	dsDNAphage	12612	1	29.200	25.000
bacteria--NZ_CIXS01000001.1||0_partial	0.887	0.013	0.887	dsDNAphage	12612	1	29.200	25.000
bacteria--NZ_CIYK01000001.1||0_partial	0.887	0.013	0.887	dsDNAphage	12612	1	29.200	25.000
bacteria--NZ_CQBP01000001.1||0_partial	0.907	0.000	0.907	dsDNAphage	88193	15	35.700	31.300
bacteria--NZ_CQBP01000001.1||1_partial	0.907	0.000	0.907	dsDNAphage	16729	4	20.600	29.400
bacteria--NZ_CJBX01000001.1||0_partial	0.887	0.013	0.887	dsDNAphage	12612	1	29.200	25.000
bacteria--NZ_CIVR01000015.1||0_partial	0.993	0.020	0.993	dsDNAphage	24566	10	66.700	11.100
bacteria--NZ_CJEG01000001.1||0_partial	0.887	0.013	0.887	dsDNAphage	12612	1	29.200	25.000
bacteria--NZ_CLPT01000001.1||0_partial	0.847	0.007	0.847	dsDNAphage	10939	1	33.300	46.700
bacteria--NZ_CJYB01000009.1||0_partial	0.907	0.000	0.907	dsDNAphage	103962	13	25.400	40.600
bacteria--NZ_COEA02000013.1||0_partial	0.853	0.000	0.853	dsDNAphage	21186	1	25.000	28.100
bacteria--NZ_CVVG01000125.1||0_partial	0.927	0.000	0.927	dsDNAphage	63763	8	31.100	35.500
bacteria--NZ_LBMP01000004.1||0_partial	0.913	0.000	0.913	dsDNAphage	60650	2	22.400	18.400
bacteria--NZ_AYLS01000022.1||0_partial	0.920	0.000	0.920	dsDNAphage	18011	4	27.300	36.400
bacteria--NZ_CSEW01000001.1||0_partial	0.853	0.000	0.853	dsDNAphage	46055	2	22.900	28.600
bacteria--NZ_CSEW01000001.1||1_partial	0.927	0.027	0.927	dsDNAphage	9440	1	23.300	23.300
bacteria--NZ_CSGI01000001.1||0_partial	0.847	0.000	0.847	dsDNAphage	46070	2	22.900	28.600
bacteria--NZ_CSGI01000001.1||1_partial	0.927	0.027	0.927	dsDNAphage	9440	1	23.300	23.300
bacteria--NZ_CSDI01000001.1||0_partial	0.900	0.000	0.900	dsDNAphage	136846	12	47.000	22.000
bacteria--NZ_CRKO01000001.1||0_partial	0.940	0.013	0.940	dsDNAphage	9747	1	45.500	9.100
bacteria--NZ_CSFS01000001.1||0_partial	0.853	0.000	0.853	dsDNAphage	46055	2	22.900	28.600
bacteria--NZ_CSFS01000001.1||1_partial	0.927	0.027	0.927	dsDNAphage	9440	1	23.300	23.300
bacteria--NZ_CRIQ01000009.1||0_partial	0.873	0.000	0.873	dsDNAphage	34440	1	30.000	25.000
bacteria--NZ_CSBP01000001.1||0_partial	0.853	0.000	0.853	dsDNAphage	46054	2	22.900	28.600
bacteria--NZ_CSBP01000001.1||1_partial	0.887	0.013	0.887	dsDNAphage	12525	1	21.900	25.000
bacteria--NZ_CSJC01000001.1||0_partial	0.887	0.000	0.887	dsDNAphage	26967	2	26.700	31.100
bacteria--NZ_CSCB01000001.1||0_partial	0.900	0.000	0.900	dsDNAphage	120494	12	43.600	24.400
bacteria--NZ_CSCB01000001.1||1_partial	0.853	0.000	0.853	dsDNAphage	46055	2	22.900	28.600
bacteria--NZ_CSCB01000001.1||2_partial	0.927	0.027	0.927	dsDNAphage	9440	1	23.300	23.300
bacteria--NZ_CSIR01000001.1||0_partial	0.907	0.000	0.907	dsDNAphage	159506	24	40.600	25.900
bacteria--NZ_CSIR01000001.1||1_partial	0.853	0.000	0.853	dsDNAphage	19948	1	22.000	19.500
bacteria--NZ_CSNT01000001.1||0_partial	0.933	0.000	0.933	dsDNAphage	110787	12	47.000	23.900
bacteria--NZ_CSNT01000001.1||1_partial	0.947	0.033	0.947	dsDNAphage	5524	1	20.000	20.000
bacteria--NZ_CSEN01000001.1||0_partial	0.893	0.000	0.893	dsDNAphage	26966	2	26.700	31.100
bacteria--NZ_CSJA01000001.1||0_partial	0.887	0.000	0.887	dsDNAphage	26967	2	26.700	31.100
bacteria--NZ_CSEU01000001.1||0_partial	0.853	0.000	0.853	dsDNAphage	46055	2	22.900	28.600
bacteria--NZ_CSEU01000001.1||1_partial	0.887	0.013	0.887	dsDNAphage	12525	1	21.900	25.000
bacteria--NZ_CSFY01000001.1||0_partial	0.853	0.000	0.853	dsDNAphage	46055	2	22.900	28.600
bacteria--NZ_CSFY01000001.1||1_partial	0.887	0.013	0.887	dsDNAphage	12525	1	21.900	25.000
bacteria--NZ_CSFY01000002.1||0_partial	0.953	0.000	0.953	dsDNAphage	109158	12	47.400	22.200
bacteria--NZ_CSHB01000001.1||0_partial	0.887	0.000	0.887	dsDNAphage	26967	2	26.700	31.100
bacteria--NZ_CSHL01000001.1||0_partial	0.853	0.000	0.853	dsDNAphage	46037	2	22.900	28.600
bacteria--NZ_CSHL01000001.1||1_partial	0.927	0.027	0.927	dsDNAphage	9440	1	23.300	23.300
bacteria--NZ_CTAW01000001.1||0_partial	0.913	0.000	0.913	dsDNAphage	31691	6	30.600	49.000
bacteria--NZ_CTME01000001.1||0_partial	0.947	0.007	0.947	dsDNAphage	15592	4	42.100	36.800
bacteria--NZ_CTJN01000001.1||0_partial	0.913	0.000	0.913	dsDNAphage	40460	6	33.300	42.900
bacteria--NZ_CTQQ01000001.1||0_partial	0.913	0.000	0.913	dsDNAphage	40460	6	33.300	42.900
bacteria--NZ_CTIS01000001.1||0_partial	0.900	0.000	0.900	dsDNAphage	72137	8	34.800	20.200
bacteria--NZ_CTOH01000009.1||0_partial	0.873	0.020	0.873	dsDNAphage	10397	1	27.300	27.300
bacteria--NZ_CTUJ01000001.1||0_partial	0.947	0.000	0.947	dsDNAphage	109372	12	47.100	23.200
bacteria--NZ_CTUO01000001.1||0_partial	0.987	0.040	0.987	dsDNAphage	44572	12	87.100	3.200
bacteria--NZ_CULU01000001.1||0_partial	0.953	0.000	0.953	dsDNAphage	63125	7	23.700	18.300
bacteria--NZ_CUFI01000001.1||0_partial	0.907	0.000	0.907	dsDNAphage	113998	18	39.700	27.500
bacteria--NZ_CUQQ01000002.1||0_partial	0.927	0.000	0.927	dsDNAphage	66807	7	23.200	17.900
bacteria--NZ_CUQE01000001.1||0_partial	0.907	0.000	0.907	dsDNAphage	70840	5	16.400	14.700
bacteria--NZ_CUQE01000001.1||1_partial	0.900	0.000	0.900	dsDNAphage	72332	12	27.100	28.000
bacteria--NZ_CTVC01000003.1||0_partial	0.893	0.000	0.893	dsDNAphage	24586	1	23.800	35.700
bacteria--NZ_CUZA01000001.1||0_partial	0.860	0.000	0.860	dsDNAphage	14513	1	26.900	26.900
bacteria--NZ_LHEO01000007.1||0_partial	0.860	0.000	0.860	dsDNAphage	37901	3	22.200	48.100
bacteria--NZ_LHFN01000157.1||0_partial	0.940	0.000	0.940	dsDNAphage	12139	1	12.500	16.700
bacteria--NZ_LHID01000020.1||0_partial	0.973	0.000	0.973	dsDNAphage	79194	17	53.500	33.700
bacteria--NZ_LHKB01000029.1||0_partial	0.887	0.000	0.887	dsDNAphage	17336	3	26.100	43.500
bacteria--NZ_LHNH01000001.1||0_partial	0.900	0.000	0.900	dsDNAphage	86366	17	30.500	35.800
bacteria--NZ_CWQE01000001.1||0_partial	0.993	0.007	0.993	dsDNAphage	11963	1	35.300	11.800
bacteria--NZ_CWWW01000040.1||0_partial	0.860	0.000	0.860	dsDNAphage	21676	2	24.100	24.100
bacteria--NZ_CWSK01000001.1||0_partial	0.993	0.013	0.993	dsDNAphage	11966	1	35.300	11.800
bacteria--NZ_CWOL01000001.1||0_partial	0.967	0.000	0.967	dsDNAphage	14247	1	30.000	10.000
bacteria--NZ_CWRN01000002.1||0_partial	0.913	0.000	0.913	dsDNAphage	15391	1	22.900	31.400
bacteria--NZ_CWSD01000001.1||0_partial	0.993	0.013	0.993	dsDNAphage	11966	1	35.300	11.800
bacteria--NZ_LINO01000032.1||0_partial	0.933	0.013	0.933	dsDNAphage	11738	1	30.400	26.100
bacteria--NZ_CYBS01000001.1||0_partial	0.900	0.000	0.900	dsDNAphage	32905	1	32.700	36.400
bacteria--NZ_CYBN01000054.1||0_partial	0.847	0.000	0.847	dsDNAphage	20119	1	31.000	34.500
bacteria--NZ_CYFQ01000001.1||0_partial	0.913	0.000	0.913	dsDNAphage	97297	12	31.100	42.500
bacteria--NZ_CYDR01000001.1||0_partial	0.900	0.000	0.900	dsDNAphage	33472	1	32.700	36.400
bacteria--NZ_LN877293.1||0_partial	0.933	0.007	0.933	dsDNAphage	94499	5	37.600	23.900
bacteria--NZ_LN877293.1||1_partial	0.927	0.007	0.927	dsDNAphage	74823	1	42.400	26.100
bacteria--NZ_CYPP01000001.1||0_partial	0.853	0.000	0.853	dsDNAphage	46054	2	22.900	28.600
bacteria--NZ_CYPP01000001.1||1_partial	0.860	0.013	0.860	dsDNAphage	10723	1	20.000	26.700
bacteria--NZ_CYKR01000001.1||0_partial	0.873	0.007	0.873	dsDNAphage	15898	1	22.200	22.200
bacteria--NZ_JRZS01000001.1||0_partial	0.840	0.000	0.840	dsDNAphage	29224	6	33.300	42.900
bacteria--NZ_LJFR01000001.1||0_partial	0.900	0.000	0.900	dsDNAphage	541295	50	30.200	20.300
bacteria--NZ_LJFR01000001.1||1_partial	0.947	0.000	0.947	dsDNAphage	48637	8	31.100	23.000
bacteria--NZ_CYTC01000002.1||0_partial	0.907	0.000	0.907	dsDNAphage	19606	3	24.300	21.600
bacteria--NZ_BAXD01000001.1||0_partial	0.940	0.007	0.940	dsDNAphage	22146	3	22.600	25.800
bacteria--NZ_BAZK01000001.1||0_partial	0.900	0.000	0.900	dsDNAphage	34159	1	15.000	15.000
bacteria--NZ_BAZK01000002.1||0_partial	0.987	0.007	0.987	dsDNAphage	32937	9	38.600	2.300
bacteria--NZ_BAZY01000001.1||0_partial	0.860	0.000	0.860	dsDNAphage	23794	1	20.000	40.000
bacteria--NZ_BBCE01000002.1||0_partial	0.940	0.000	0.940	dsDNAphage	26419	1	14.300	12.200
bacteria--NZ_BBDW01000001.1||0_partial	0.900	0.000	0.900	dsDNAphage	150208	13	27.400	28.300
