seqname	dsDNAphage	ssDNA	max_score	max_score_group	length	hallmark	viral	cellular
NC_011310.1||full	0.667	0.633	0.667	dsDNAphage	4853	0	33.300	0.000
NC_011345.1||full	0.833	0.133	0.833	dsDNAphage	154921	1	76.400	2.700
NC_011399.1||full	0.967	0.353	0.967	dsDNAphage	8820	1	62.500	0.000
NC_011423.1||full	0.867	0.180	0.867	dsDNAphage	111608	1	76.900	2.600
NC_011525.1||full	0.567	0.007	0.567	dsDNAphage	7740	0	20.000	0.000
NC_011535.1||full	0.793	0.673	0.793	dsDNAphage	4215	0	50.000	0.000
NC_011539.1||full	0.527	0.607	0.607	ssDNA	6023	0	50.000	0.000
NC_011543.1||full	0.547	0.253	0.547	dsDNAphage	4408	0	25.000	0.000
NC_011549.1||full	0.527	0.013	0.527	dsDNAphage	25582	0	12.500	0.000
NC_011591.1||full	0.740	0.753	0.753	ssDNA	3190	0	50.000	0.000
NC_011613.1||full	1.000	0.387	1.000	dsDNAphage	36376	15	96.200	0.000
NC_011618.1||full	0.613	0.960	0.960	ssDNA	4456	0	100.000	0.000
NC_011756.1||full	1.000	0.227	1.000	dsDNAphage	66375	26	94.700	0.000
NC_011810.1||full	1.000	0.307	1.000	dsDNAphage	65761	26	98.900	0.000
NC_012094.1||full	0.680	1.000	1.000	ssDNA	1622	0	33.300	0.000
NC_012206.1||full	0.847	1.000	1.000	ssDNA	2471	0	100.000	0.000
NC_012213.1||full	0.820	0.280	0.820	dsDNAphage	6704	0	83.300	0.000
NC_012437.1||full	0.567	0.500	0.567	dsDNAphage	7504	0	33.300	0.000
NC_012485.1||full	0.747	0.520	0.747	dsDNAphage	7250	0	83.300	0.000
NC_012530.1||full	1.000	0.093	1.000	dsDNAphage	140818	26	50.200	1.000
NC_012558.1||full	0.787	0.453	0.787	dsDNAphage	6433	0	75.000	0.000
NC_012639.1||full	0.827	0.140	0.827	dsDNAphage	141156	1	69.100	5.000
NC_012665.1||full	0.813	0.993	0.993	ssDNA	2471	0	100.000	0.000
NC_012685.1||full	0.707	0.733	0.733	ssDNA	5058	0	50.000	0.000
NC_012699.1||full	0.893	0.420	0.893	dsDNAphage	6383	0	50.000	0.000
NC_012702.1||full	0.600	0.047	0.600	dsDNAphage	11616	0	14.300	0.000
NC_012740.1||full	1.000	0.220	1.000	dsDNAphage	166416	45	79.500	0.400
NC_012757.1||full	0.993	0.913	0.993	dsDNAphage	6555	4	81.800	0.000
NC_012786.1||full	0.647	0.947	0.947	ssDNA	2528	0	66.700	0.000
NC_012787.1||full	0.507	0.987	0.987	ssDNA	2193	0	66.700	0.000
NC_012884.1||full	1.000	0.153	1.000	dsDNAphage	30731	12	76.900	0.000
NC_012948.1||full	0.647	0.020	0.647	dsDNAphage	30529	0	11.100	0.000
NC_012958.1||full	0.513	0.613	0.613	ssDNA	4546	0	50.000	0.000
NC_013019.1||full	0.380	0.900	0.900	ssDNA	2467	0	66.700	0.000
NC_013023.1||full	0.540	1.000	1.000	ssDNA	2123	1	33.300	0.000
NC_013027.1||full	0.400	0.980	0.980	ssDNA	2324	1	33.300	0.000
NC_013035.1||full	0.827	0.607	0.827	dsDNAphage	7182	0	83.300	0.000
NC_013059.1||full	1.000	0.133	1.000	dsDNAphage	40972	8	85.700	0.000
NC_013101.1||full	0.600	0.980	0.980	ssDNA	682	0	50.000	0.000
NC_013117.1||full	0.880	0.827	0.880	dsDNAphage	7313	0	85.700	0.000
AC_000005.1||full	0.733	0.333	0.733	dsDNAphage	33268	0	90.900	0.000
AC_000014.1||full	0.833	0.793	0.833	dsDNAphage	41572	0	87.500	0.000
NC_013237.1||full	0.860	0.653	0.860	dsDNAphage	8173	0	85.700	0.000
NC_013414.1||full	0.660	0.880	0.880	ssDNA	2641	0	75.000	0.000
NC_013415.1||full	0.627	0.987	0.987	ssDNA	1693	0	100.000	0.000
NC_013465.1||full	0.873	0.993	0.993	ssDNA	2643	0	100.000	0.000
NC_013499.1||full	0.633	0.447	0.633	dsDNAphage	6306	0	33.300	0.000
NC_013587.1||full	1.000	0.527	1.000	dsDNAphage	15684	3	83.300	0.000
NC_013594.1||full	1.000	0.007	1.000	dsDNAphage	36804	18	70.900	9.100
NC_013647.1||full	1.000	0.147	1.000	dsDNAphage	40128	11	91.800	0.000
NC_013648.1||full	1.000	0.227	1.000	dsDNAphage	39309	9	72.700	0.000
NC_013643.1||full	1.000	0.360	1.000	dsDNAphage	36003	15	73.800	0.000
NC_013758.1||full	0.900	0.847	0.900	dsDNAphage	8080	0	60.000	10.000
NC_013953.1||full	0.840	0.193	0.840	dsDNAphage	155837	1	71.300	2.000
NC_012584.1||full	0.767	0.513	0.767	dsDNAphage	29490	0	81.500	0.000
NC_012638.1||full	1.000	0.293	1.000	dsDNAphage	165418	46	95.100	0.000
NC_012664.1||full	0.653	0.967	0.967	ssDNA	2687	0	50.000	0.000
NC_012672.1||full	0.853	0.140	0.853	dsDNAphage	126641	1	72.800	3.700
NC_012728.1||full	0.500	0.233	0.500	dsDNAphage	6779	0	66.700	0.000
NC_012742.1||full	1.000	0.240	1.000	dsDNAphage	43963	9	67.200	0.000
NC_012753.1||full	0.993	0.207	0.993	dsDNAphage	36859	12	85.200	0.000
NC_012801.1||full	0.593	0.313	0.593	dsDNAphage	6949	0	50.000	0.000
NC_012868.1||full	0.993	0.720	0.993	dsDNAphage	6029	4	75.000	0.000
NC_012950.1||full	0.687	0.007	0.687	dsDNAphage	30530	0	11.100	0.000
NC_013017.1||full	0.920	1.000	1.000	ssDNA	2074	0	100.000	0.000
NC_013021.1||full	0.993	0.213	0.993	dsDNAphage	107501	16	49.600	0.800
NC_013025.1||full	0.720	1.000	1.000	ssDNA	1607	1	100.000	0.000
NC_013029.1||full	0.613	0.920	0.920	ssDNA	2344	1	25.000	0.000
NC_013055.1||full	0.987	0.020	0.987	dsDNAphage	39655	15	75.000	8.300
NC_013075.1||full	0.613	0.440	0.613	dsDNAphage	7312	0	50.000	0.000
NC_013135.1||full	0.833	0.113	0.833	dsDNAphage	12308	0	16.700	0.000
AC_000002.1||full	0.640	0.160	0.640	dsDNAphage	33886	0	70.000	0.000
AC_000012.1||full	0.873	0.740	0.873	dsDNAphage	30184	0	88.000	0.000
NC_013220.1||full	0.593	0.587	0.593	dsDNAphage	3152	0	50.000	0.000
NC_013439.1||full	0.553	0.560	0.560	ssDNA	4596	0	40.000	0.000
NC_013462.1||full	0.607	0.500	0.607	dsDNAphage	7238	0	50.000	0.000
NC_013463.1||full	0.547	0.160	0.547	dsDNAphage	6978	0	25.000	0.000
NC_013469.1||full	0.873	0.560	0.873	dsDNAphage	8189	0	50.000	0.000
NC_013599.1||full	1.000	0.007	1.000	dsDNAphage	36171	8	55.600	4.400
NC_013639.1||full	0.887	1.000	1.000	ssDNA	2321	0	100.000	0.000
NC_013650.1||full	1.000	0.187	1.000	dsDNAphage	155443	27	75.300	0.900
NC_013645.1||full	0.993	0.227	0.993	dsDNAphage	34702	14	95.500	0.000
NC_012777.1||full	0.760	0.453	0.760	dsDNAphage	6891	0	50.000	0.000
NC_012788.1||full	0.993	0.073	0.993	dsDNAphage	41261	11	70.000	1.700
NC_012949.1||full	0.613	0.020	0.613	dsDNAphage	30516	0	11.100	0.000
NC_012959.1||full	0.780	0.873	0.873	ssDNA	33422	0	90.600	0.000
NC_012932.1||full	0.580	0.353	0.580	dsDNAphage	11021	0	33.300	0.000
NC_013020.1||full	0.267	1.000	1.000	ssDNA	1660	1	50.000	0.000
NC_013024.1||full	0.540	0.987	0.987	ssDNA	2331	1	100.000	0.000
NC_013028.1||full	0.453	1.000	1.000	ssDNA	1977	1	50.000	0.000
NC_013036.1||full	0.580	0.187	0.580	dsDNAphage	155495	0	65.900	0.000
NC_013102.1||full	0.840	0.987	0.987	ssDNA	2744	0	80.000	0.000
NC_013133.1||full	0.887	0.413	0.887	dsDNAphage	6083	0	50.000	0.000
AC_000001.1||full	0.567	0.413	0.567	dsDNAphage	31832	0	69.700	0.000
AC_000009.1||full	0.720	0.487	0.720	dsDNAphage	31673	0	81.800	0.000
NC_013288.1||full	0.933	0.060	0.933	dsDNAphage	190815	6	73.100	3.200
NC_013467.1||full	0.707	0.973	0.973	ssDNA	2670	0	75.000	0.000
NC_013588.1||full	1.000	0.140	1.000	dsDNAphage	17565	3	92.600	0.000
NC_013598.1||full	1.000	0.200	1.000	dsDNAphage	35284	12	95.300	0.000
NC_013638.1||full	1.000	0.180	1.000	dsDNAphage	42660	9	66.700	0.000
NC_013646.1||full	1.000	0.173	1.000	dsDNAphage	38497	12	74.200	0.000
NC_013668.3||full	0.820	0.013	0.820	dsDNAphage	247097	5	39.100	2.600
NC_013696.1||full	1.000	0.047	1.000	dsDNAphage	42793	14	74.600	4.800
NC_013804.1||full	0.613	0.140	0.613	dsDNAphage	145289	0	74.000	0.000
NC_013955.1||full	0.827	0.053	0.827	dsDNAphage	15680	0	7.700	0.000
NC_014069.1||full	0.387	0.960	0.960	ssDNA	2474	0	50.000	0.000
NC_012729.2||full	0.800	0.633	0.800	dsDNAphage	4941	0	80.000	0.000
NC_012749.1||full	1.000	0.287	1.000	dsDNAphage	88487	14	69.300	0.800
NC_012756.1||full	1.000	0.147	1.000	dsDNAphage	31102	10	83.000	1.900
NC_012784.1||full	0.993	0.113	0.993	dsDNAphage	44489	18	83.100	1.200
NC_012936.1||full	0.547	0.007	0.547	dsDNAphage	30966	0	12.500	0.000
NC_012957.1||full	0.433	0.640	0.640	ssDNA	7834	0	50.000	0.000
NC_013006.1||full	0.507	0.053	0.507	dsDNAphage	8083	0	25.000	0.000
NC_013018.1||full	0.813	1.000	1.000	ssDNA	1793	1	100.000	0.000
NC_013022.2||full	0.673	1.000	1.000	ssDNA	2365	0	100.000	0.000
NC_013026.1||full	0.980	1.000	1.000	ssDNA	2066	1	100.000	0.000
NC_013030.2||full	0.260	0.987	0.987	ssDNA	1614	1	50.000	0.000
NC_013058.1||full	0.647	0.453	0.647	dsDNAphage	6967	0	50.000	0.000
NC_013085.1||full	1.000	0.253	1.000	dsDNAphage	194454	37	91.600	0.000
NC_013116.1||full	0.360	0.980	0.980	ssDNA	1997	0	50.000	0.000
NC_013195.1||full	1.000	0.220	1.000	dsDNAphage	40599	11	93.900	0.000
AC_000004.1||full	0.587	0.293	0.587	dsDNAphage	31604	0	69.700	3.000
AC_000013.1||full	0.640	0.300	0.640	dsDNAphage	44011	0	53.800	0.000
NC_003780.1||full	0.553	0.480	0.553	dsDNAphage	9530	0	50.000	0.000
NC_013413.1||full	0.567	0.993	0.993	ssDNA	2314	0	100.000	0.000
NC_013464.1||full	0.740	0.993	0.993	ssDNA	1931	0	100.000	0.000
NC_013470.1||full	0.820	0.940	0.940	ssDNA	2295	0	50.000	0.000
NC_013585.1||full	1.000	0.420	1.000	dsDNAphage	23755	4	77.100	0.000
NC_013600.1||full	1.000	0.233	1.000	dsDNAphage	45053	16	98.200	0.000
NC_013640.2||full	0.620	1.000	1.000	ssDNA	2527	0	75.000	0.000
NC_013651.1||full	1.000	0.073	1.000	dsDNAphage	37654	11	72.900	0.000
NC_013644.1||full	1.000	0.100	1.000	dsDNAphage	37855	15	75.000	1.900
NC_013694.1||full	1.000	0.500	1.000	dsDNAphage	49359	17	93.900	0.000
NC_013756.1||full	0.913	0.060	0.913	dsDNAphage	368070	5	52.000	3.100
NC_013796.1||full	0.513	0.787	0.787	ssDNA	4749	0	75.000	0.000
NC_013936.1||full	1.000	0.327	1.000	dsDNAphage	52033	16	94.500	0.000
NC_014036.1||full	1.000	0.280	1.000	dsDNAphage	174391	43	93.700	0.000
NC_014037.1||full	0.653	0.500	0.653	dsDNAphage	9582	0	50.000	0.000
NC_014068.1||full	0.907	0.953	0.953	ssDNA	2216	0	100.000	0.000
NC_014072.1||full	0.567	0.700	0.700	ssDNA	1978	0	25.000	0.000
NC_014076.1||full	0.267	0.647	0.647	ssDNA	3591	0	50.000	0.000
NC_014080.1||full	0.287	0.833	0.833	ssDNA	3613	0	50.000	0.000
NC_014084.1||full	0.480	0.980	0.980	ssDNA	2829	0	66.700	0.000
NC_014088.1||full	0.660	0.927	0.927	ssDNA	2186	0	100.000	0.000
NC_014093.1||full	0.820	0.980	0.980	ssDNA	2249	0	100.000	0.000
NC_014097.1||full	0.660	0.933	0.933	ssDNA	2183	0	50.000	0.000
NC_014143.1||full	0.940	0.820	0.940	dsDNAphage	7361	0	85.700	0.000
NC_014324.1||full	0.680	0.980	0.980	ssDNA	2978	0	60.000	0.000
NC_014357.1||full	0.573	0.727	0.727	ssDNA	5958	0	80.000	0.000
NC_014361.1||full	0.653	0.453	0.653	dsDNAphage	5033	0	33.300	0.000
NC_014380.1||full	0.560	1.000	1.000	ssDNA	2293	0	100.000	0.000
NC_014381.1||full	0.573	0.993	0.993	ssDNA	2217	0	66.700	0.000
NC_014458.1||full	0.993	0.440	0.993	dsDNAphage	59461	12	81.300	0.000
NC_014470.1||full	0.693	0.040	0.693	dsDNAphage	28728	0	14.300	0.000
NC_014481.1||full	0.633	0.700	0.700	ssDNA	3235	0	50.000	0.000
NC_014593.1||full	0.513	0.513	0.513	dsDNAphage	3265	0	33.300	0.000
NC_014636.1||full	1.000	0.127	1.000	dsDNAphage	225265	37	89.600	0.300
NC_014647.1||full	0.587	1.000	1.000	ssDNA	2463	0	75.000	0.000
NC_014661.1||full	1.000	0.313	1.000	dsDNAphage	164031	42	81.800	0.000
NC_014707.1||full	0.793	0.987	0.987	ssDNA	2308	0	100.000	0.000
NC_014740.1||full	0.853	0.973	0.973	ssDNA	2437	0	80.000	0.000
NC_014748.1||full	0.660	0.920	0.920	ssDNA	5639	1	60.000	0.000
NC_014789.1||full	0.900	0.040	0.900	dsDNAphage	183104	4	71.400	3.600
NC_014793.1||full	0.820	0.353	0.820	dsDNAphage	10095	0	33.300	0.000
NC_014823.1||full	0.860	0.300	0.860	dsDNAphage	5124	0	33.300	0.000
NC_014894.1||full	0.547	0.940	0.940	ssDNA	2442	0	75.000	0.000
NC_014902.1||full	0.447	0.940	0.940	ssDNA	2521	0	75.000	0.000
NC_014903.1||full	0.540	0.960	0.960	ssDNA	1813	0	100.000	0.000
NC_014930.1||full	0.533	1.000	1.000	ssDNA	1541	1	100.000	0.000
NC_014955.1||full	0.860	0.680	0.860	dsDNAphage	6663	0	100.000	0.000
NC_013693.1||full	0.993	0.167	0.993	dsDNAphage	157900	41	95.200	0.000
NC_013697.1||full	1.000	0.107	1.000	dsDNAphage	157434	31	50.900	0.900
NC_013920.1||full	0.900	0.600	0.900	dsDNAphage	6648	0	50.000	0.000
NC_013999.1||full	0.667	0.467	0.667	dsDNAphage	10706	0	50.000	0.000
NC_014070.1||full	0.760	0.800	0.800	ssDNA	2012	0	50.000	0.000
NC_014074.1||full	0.727	0.440	0.727	dsDNAphage	2693	0	66.700	0.000
NC_014078.1||full	0.707	0.573	0.707	dsDNAphage	3635	0	75.000	0.000
NC_014082.1||full	0.820	0.893	0.893	ssDNA	2392	0	66.700	0.000
NC_014086.1||full	0.947	0.980	0.980	ssDNA	2042	0	100.000	0.000
NC_014090.1||full	0.653	0.880	0.880	ssDNA	2478	0	50.000	0.000
NC_014095.1||full	0.933	0.980	0.980	ssDNA	2180	0	100.000	0.000
NC_014130.1||full	0.727	0.920	0.920	ssDNA	2188	0	100.000	0.000
NC_014128.1||full	0.520	0.987	0.987	ssDNA	1804	0	100.000	0.000
NC_014140.1||full	0.860	1.000	1.000	ssDNA	2474	0	100.000	0.000
NC_014229.1||full	1.000	0.140	1.000	dsDNAphage	36355	8	69.600	2.200
NC_014321.1||full	0.987	0.067	0.987	dsDNAphage	17519	2	42.900	0.000
NC_014326.1||full	0.833	0.833	0.833	dsDNAphage	6901	0	100.000	0.000
NC_014372.1||full	0.787	0.107	0.787	dsDNAphage	17735	0	22.200	0.000
NC_014446.1||full	0.673	1.000	1.000	ssDNA	2224	0	100.000	0.000
NC_014447.1||full	0.593	0.980	0.980	ssDNA	2097	0	66.700	0.000
NC_014460.1||full	1.000	0.160	1.000	dsDNAphage	41205	19	84.600	0.000
NC_014468.1||full	0.887	0.667	0.887	dsDNAphage	4034	0	100.000	0.000
NC_014510.2||full	0.760	1.000	1.000	ssDNA	2284	0	100.000	0.000
NC_014542.1||full	0.760	0.980	0.980	ssDNA	2314	0	100.000	0.000
NC_014564.2||full	0.753	0.260	0.753	dsDNAphage	44175	0	72.200	0.000
NC_014595.1||full	1.000	0.300	1.000	dsDNAphage	170604	52	93.400	0.000
NC_014631.1||full	0.820	0.953	0.953	ssDNA	2944	0	66.700	0.000
NC_014645.1||full	0.607	1.000	1.000	ssDNA	2308	0	100.000	0.000
NC_014649.1||full	0.833	0.067	0.833	dsDNAphage	1181111	9	53.700	5.300
NC_014663.1||full	1.000	0.167	1.000	dsDNAphage	169947	43	84.500	0.000
NC_014730.1||full	0.520	0.000	0.520	dsDNAphage	7913	0	20.000	0.000
NC_014766.1||full	0.920	0.053	0.920	dsDNAphage	194022	5	70.900	3.200
NC_014077.1||full	0.887	1.000	1.000	ssDNA	2918	0	100.000	0.000
NC_014081.1||full	0.800	0.947	0.947	ssDNA	2791	0	50.000	0.000
NC_014085.1||full	0.807	0.967	0.967	ssDNA	2273	0	100.000	0.000
NC_014089.1||full	0.920	0.980	0.980	ssDNA	2204	0	100.000	0.000
NC_014094.1||full	0.747	0.660	0.747	dsDNAphage	2522	0	100.000	0.000
NC_014099.1||full	1.000	0.140	1.000	dsDNAphage	16616	2	53.100	0.000
NC_014138.1||full	0.747	1.000	1.000	ssDNA	2311	0	100.000	0.000
NC_014139.1||full	0.580	1.000	1.000	ssDNA	1710	0	100.000	0.000
NC_014185.1||full	0.880	0.627	0.880	dsDNAphage	7341	0	85.700	0.000
NC_014260.1||full	0.987	0.347	0.987	dsDNAphage	172239	51	93.900	0.000
NC_014325.1||full	0.507	0.347	0.507	dsDNAphage	9606	0	50.000	0.000
NC_014358.1||full	0.880	0.893	0.893	ssDNA	4829	0	100.000	0.000
NC_014373.1||full	0.520	0.033	0.520	dsDNAphage	17742	0	20.000	0.000
NC_014407.1||full	0.513	0.440	0.513	dsDNAphage	4567	0	50.000	0.000
NC_014459.2||full	1.000	0.427	1.000	dsDNAphage	59663	12	83.700	0.000
NC_014467.1||full	1.000	0.227	1.000	dsDNAphage	176743	42	98.100	0.000
NC_014473.1||full	0.727	0.900	0.900	ssDNA	2305	0	100.000	0.000
NC_014509.2||full	0.520	0.220	0.520	dsDNAphage	4106	0	25.000	0.000
NC_014547.1||full	0.680	1.000	1.000	ssDNA	2422	0	100.000	0.000
NC_014637.1||full	0.807	0.007	0.807	dsDNAphage	617286	3	33.600	7.500
NC_014662.1||full	1.000	0.213	1.000	dsDNAphage	165539	49	83.000	0.000
NC_014745.1||full	0.620	1.000	1.000	ssDNA	2311	0	100.000	0.000
NC_014765.1||full	0.927	0.160	0.927	dsDNAphage	197519	4	67.500	3.800
NC_014794.1||full	0.760	0.953	0.953	ssDNA	2174	0	100.000	0.000
NC_014795.1||full	0.587	1.000	1.000	ssDNA	1714	0	100.000	0.000
NC_014845.1||full	0.540	0.933	0.933	ssDNA	2680	0	100.000	0.000
NC_014899.1||full	0.860	0.507	0.860	dsDNAphage	34210	0	72.000	0.000
NC_014927.1||full	0.720	1.000	1.000	ssDNA	1360	1	100.000	0.000
NC_014952.1||full	0.960	0.933	0.960	dsDNAphage	6724	0	100.000	0.000
NC_014956.1||full	0.953	0.820	0.953	dsDNAphage	6787	0	100.000	0.000
NC_014066.1||full	0.660	1.000	1.000	ssDNA	2284	0	100.000	0.000
NC_014067.1||full	0.600	1.000	1.000	ssDNA	1690	0	100.000	0.000
NC_014071.1||full	0.633	0.887	0.887	ssDNA	2580	0	33.300	0.000
NC_014075.1||full	0.560	0.920	0.920	ssDNA	2585	0	100.000	0.000
NC_014079.1||full	0.360	0.853	0.853	ssDNA	3469	0	50.000	0.000
NC_014087.1||full	0.847	0.967	0.967	ssDNA	2393	0	100.000	0.000
NC_014096.1||full	0.847	1.000	1.000	ssDNA	2776	0	100.000	0.000
NC_014141.1||full	0.793	0.967	0.967	ssDNA	2357	0	100.000	0.000
NC_014142.1||full	0.460	1.000	1.000	ssDNA	1923	0	100.000	0.000
NC_014322.1||full	0.953	0.267	0.953	dsDNAphage	21980	0	9.800	0.000
NC_014327.1||full	0.580	0.587	0.587	ssDNA	9456	0	50.000	0.000
NC_014457.1||full	1.000	0.093	1.000	dsDNAphage	58984	10	58.600	1.100
NC_014461.1||full	1.000	0.500	1.000	dsDNAphage	73133	13	89.200	0.000
NC_014469.1||full	0.873	0.680	0.873	dsDNAphage	6724	0	100.000	0.000
NC_014480.2||full	0.860	0.953	0.953	ssDNA	2788	0	100.000	0.000
NC_014545.1||full	0.553	0.113	0.553	dsDNAphage	5716	0	20.000	0.000
NC_014567.1||full	0.533	0.220	0.533	dsDNAphage	156005	0	46.700	0.000
NC_014596.1||full	0.547	0.987	0.987	ssDNA	2263	0	100.000	0.000
NC_014635.1||full	1.000	0.200	1.000	dsDNAphage	163872	50	94.900	0.000
NC_014660.1||full	1.000	0.327	1.000	dsDNAphage	167715	41	77.300	0.000
NC_014665.1||full	0.680	0.820	0.820	ssDNA	5068	0	66.700	0.000
NC_014739.1||full	0.853	0.960	0.960	ssDNA	2286	0	100.000	0.000
NC_014743.1||full	0.647	0.700	0.700	ssDNA	4709	0	75.000	0.000
NC_014767.1||full	0.920	0.060	0.920	dsDNAphage	182469	6	67.600	2.400
NC_014792.1||full	1.000	0.287	1.000	dsDNAphage	169284	54	92.400	0.000
NC_014822.1||full	0.647	1.000	1.000	ssDNA	2288	0	66.700	0.000
NC_014847.1||full	0.793	0.993	0.993	ssDNA	2719	0	60.000	0.000
NC_014897.1||full	0.640	0.967	0.967	ssDNA	2329	0	100.000	0.000
NC_014901.1||full	1.000	0.493	1.000	dsDNAphage	59121	17	93.600	0.000
NC_014929.1||full	0.660	1.000	1.000	ssDNA	1511	1	100.000	0.000
NC_014954.1||full	0.787	0.687	0.787	dsDNAphage	6702	0	100.000	0.000
NC_014969.1||full	0.713	0.433	0.713	dsDNAphage	43488	0	78.300	0.000
NC_015045.1||full	0.620	0.953	0.953	ssDNA	2611	0	75.000	0.000
NC_015048.1||full	0.720	0.927	0.927	ssDNA	2221	0	66.700	0.000
NC_015210.1||full	1.000	0.127	1.000	dsDNAphage	61420	15	57.800	1.200
NC_015225.1||full	0.660	0.393	0.660	dsDNAphage	34523	0	87.900	0.000
NC_015230.1||full	0.973	0.167	0.973	dsDNAphage	18979	1	38.100	0.000
NC_015252.1||full	1.000	0.027	1.000	dsDNAphage	36756	18	79.200	1.900
NC_015263.1||full	1.000	0.067	1.000	dsDNAphage	113711	14	53.500	0.700
NC_015267.1||full	0.927	0.833	0.927	dsDNAphage	7057	0	83.300	0.000
NC_015271.1||full	0.993	0.233	0.993	dsDNAphage	37145	12	95.700	0.000
NC_015279.1||full	0.993	0.287	0.993	dsDNAphage	190735	28	96.200	0.000
NC_015283.1||full	1.000	0.340	1.000	dsDNAphage	176408	36	98.200	0.000
NC_015287.1||full	1.000	0.307	1.000	dsDNAphage	232876	33	88.600	0.000
NC_015292.1||full	1.000	0.267	1.000	dsDNAphage	84491	17	75.000	0.000
NC_015296.1||full	1.000	0.167	1.000	dsDNAphage	156953	42	95.600	0.000
NC_015323.1||full	0.673	0.267	0.673	dsDNAphage	41079	0	75.000	6.200
NC_015398.1||full	0.587	0.207	0.587	dsDNAphage	97928	0	82.400	3.500
NC_015456.1||full	1.000	0.133	1.000	dsDNAphage	49976	15	91.000	0.000
NC_015465.1||full	1.000	0.460	1.000	dsDNAphage	33000	7	76.900	0.000
NC_015488.1||full	0.553	1.000	1.000	ssDNA	2476	0	75.000	0.000
NC_015489.1||full	0.513	0.913	0.913	ssDNA	2497	0	50.000	0.000
NC_015523.1||full	0.820	0.413	0.820	dsDNAphage	5997	0	50.000	0.000
NC_015568.1||full	1.000	0.107	1.000	dsDNAphage	40966	10	87.800	0.000
NC_015586.1||full	0.867	0.453	0.867	dsDNAphage	5818	0	45.500	0.000
NC_015630.1||full	0.487	0.873	0.873	ssDNA	2281	0	50.000	0.000
NC_015668.1||full	0.700	0.153	0.700	dsDNAphage	18508	0	20.000	0.000
NC_015780.1||full	0.933	0.173	0.933	dsDNAphage	192738	3	69.700	4.900
NC_015937.1||full	1.000	0.020	1.000	dsDNAphage	151262	10	53.300	2.700
NC_014900.1||full	0.993	0.047	0.993	dsDNAphage	40929	6	78.100	1.600
NC_014928.1||full	0.567	1.000	1.000	ssDNA	1538	1	100.000	0.000
NC_014953.1||full	0.900	0.727	0.900	dsDNAphage	6730	0	100.000	0.000
NC_014967.1||full	0.633	0.933	0.933	ssDNA	3710	0	50.000	0.000
NC_015043.1||full	0.653	1.000	1.000	ssDNA	2155	0	100.000	0.000
NC_015047.1||full	0.427	0.833	0.833	ssDNA	2552	0	50.000	0.000
NC_015150.1||full	0.900	0.880	0.900	dsDNAphage	4524	0	100.000	0.000
NC_015208.1||full	1.000	0.173	1.000	dsDNAphage	38195	16	87.200	0.000
NC_015212.1||full	0.600	0.813	0.813	ssDNA	1801	0	50.000	0.000
NC_015228.1||full	0.620	0.147	0.620	dsDNAphage	8096	0	40.000	0.000
NC_015250.1||full	1.000	0.253	1.000	dsDNAphage	159790	42	77.800	0.000
NC_015254.1||full	0.993	0.120	0.993	dsDNAphage	41293	9	75.800	1.600
NC_015265.1||full	1.000	0.060	1.000	dsDNAphage	36577	21	83.300	4.200
NC_015273.1||full	1.000	0.460	1.000	dsDNAphage	32217	21	85.000	0.000
NC_015281.1||full	1.000	0.227	1.000	dsDNAphage	179543	40	95.300	0.000
NC_015285.1||full	1.000	0.360	1.000	dsDNAphage	174265	41	99.000	0.000
NC_015289.1||full	1.000	0.407	1.000	dsDNAphage	176182	36	99.500	0.000
NC_015294.2||full	0.993	0.273	0.993	dsDNAphage	90509	16	87.300	0.000
NC_015325.1||full	0.780	0.893	0.893	ssDNA	6880	0	100.000	0.000
NC_015396.1||full	0.353	0.993	0.993	ssDNA	2281	0	50.000	0.000
NC_015454.1||full	1.000	0.587	1.000	dsDNAphage	26656	13	97.600	0.000
NC_015463.1||full	0.980	0.020	0.980	dsDNAphage	71908	9	56.800	1.800
NC_015521.1||full	0.840	0.393	0.840	dsDNAphage	7093	0	50.000	0.000
NC_015584.1||full	1.000	0.487	1.000	dsDNAphage	75002	14	88.200	0.000
NC_015627.1||full	0.793	0.987	0.987	ssDNA	2425	0	100.000	0.000
NC_015628.1||full	0.547	0.973	0.973	ssDNA	1704	0	100.000	0.000
NC_015639.1||full	0.680	0.260	0.680	dsDNAphage	5958	0	33.300	0.000
NC_015692.1||full	0.987	0.987	0.987	dsDNAphage	7171	0	100.000	0.000
NC_015721.1||full	1.000	0.100	1.000	dsDNAphage	23931	3	17.900	0.000
NC_015115.1||full	0.767	0.913	0.913	ssDNA	3509	0	100.000	0.000
NC_015124.1||full	0.860	1.000	1.000	ssDNA	2468	0	100.000	0.000
NC_015159.1||full	0.993	0.113	0.993	dsDNAphage	38303	11	71.400	0.000
NC_015211.1||full	0.573	0.993	0.993	ssDNA	5272	1	75.000	0.000
NC_015227.2||full	0.707	0.933	0.933	ssDNA	3927	0	40.000	0.000
NC_015249.1||full	1.000	0.273	1.000	dsDNAphage	37611	11	95.300	0.000
NC_015253.1||full	0.993	0.113	0.993	dsDNAphage	125537	29	61.300	0.600
NC_015268.1||full	0.793	0.800	0.800	ssDNA	7117	0	83.300	0.000
NC_015272.2||full	1.000	0.233	1.000	dsDNAphage	88321	15	75.800	0.600
NC_015280.1||full	1.000	0.227	1.000	dsDNAphage	181024	34	97.200	0.000
