contig,kaiju_match_ratio,keep_score_all,keep_score_high_recall,keep_score_high_MCC
Cardiff_Maria_0000649,0.011616051270846988,2.5,2.5,2.5
Cardiff_Maria_0000710,0.03731840075185026,0.5,0.5,0.5
Cardiff_Maria_0000724,0.015968461293405543,2.5,2.5,2.5
Cardiff_Maria_0000740,NA,-1,1,-1
Cardiff_Maria_0000750,0.018672114402451482,2.5,2.5,2.5
Cardiff_Maria_0000765,0.10076551838908304,1.5,1.5,1.5
Cardiff_Maria_0000825,0.01137960738087682,2,2,2
Cardiff_Maria_0000881,NA,2,2,2
Cardiff_Maria_0000908,0.008314773570898293,1.5,1.5,1.5
Cardiff_Maria_0000910,0.018993635640413682,1.5,1.5,1.5
Cardiff_Maria_0000913,0.013978708586210328,-1,1,-1
Cardiff_Maria_0000969,0.013159972627256935,-1.5,0.5,-1.5
Cardiff_Maria_0000995,0.010298716704410654,3,3,3
Cardiff_Maria_0001042,0.012973155116252948,-1,1,-1
Cardiff_Maria_0001065,0.03283940728874649,1.5,1.5,1.5
Cardiff_Maria_0001069,NA,-1.5,0.5,-1.5
Cardiff_Maria_0001104,NA,1,1,1
Cardiff_Maria_0001191,NA,-1.5,0.5,-1.5
Cardiff_Maria_0001198,0.16727701570355658,-1.5,0.5,-1.5
Cardiff_Maria_0001202,0.012838890620130881,-1,1,-1
Cardiff_Maria_0001210,0.008523439458510905,-0.5,0.5,-0.5
Cardiff_Maria_0001213,0.020183601609657948,2,2,2
Cardiff_Maria_0001242,0.1493651502584062,0.5,1.5,0.5
Cardiff_Maria_0001253,0.03537493579866461,1.5,1.5,1
Cardiff_Maria_0001269,0.008465746288095858,1.5,1.5,1
Cardiff_Maria_0001304,0.08078646425466461,0.5,0.5,0.5
Cardiff_Maria_0001327,0.010496377056951311,-0.5,0.5,-0.5
Cardiff_Maria_0001336,0.019884235614572695,-1,1,-1
Cardiff_Maria_0001337,0.01321615913890592,-1.5,0.5,-1.5
Cardiff_Maria_0001346,NA,-1,1,-1
Cardiff_Maria_0001361,0.0083644407576386,-1.5,0.5,-1.5
Cardiff_Maria_0001375,NA,-1.5,0.5,-1.5
Cardiff_Maria_0001417,NA,-1,1,-1
Cardiff_Maria_0001458,0.011450660053971265,-1.5,0.5,-1.5
Cardiff_Maria_0001472,0.03264377934272301,1,1,1
Cardiff_Maria_0001485,NA,1.5,2.5,0.5
Cardiff_Maria_0001488,0.03062356683186626,1.5,1.5,1
Cardiff_Maria_0001491,NA,1,1,1
Cardiff_Maria_0001504,NA,-1.5,0.5,-1.5
Cardiff_Maria_0001535,NA,-1.5,0.5,-1.5
Cardiff_Maria_0001548,NA,1,2,0.5
Cardiff_Maria_0001555,0.010842177597923188,-1.5,0.5,-1.5
Cardiff_Maria_0001559,NA,-0.5,1.5,-1
Cardiff_Maria_0001582,0.04038133622694156,1.5,1.5,1
Cardiff_Maria_0001624,0.063861817605578,2,2,2
Cardiff_Maria_0001627,0.018015873015873016,-0.5,1.5,-0.5
Cardiff_Maria_0001635,0.05866900175131348,1,1,1
Cardiff_Maria_0001648,0.03372856913956097,1.5,1.5,1.5
Cardiff_Maria_0001650,0.07786688051323176,-1,1,-1
Cardiff_Maria_0001675,0.023935520638280552,-1,1,-1
Cardiff_Maria_0001690,0.00934043424825891,0,1,0
Cardiff_Maria_0001713,0.0402778926474237,0.5,0.5,0.5
Cardiff_Maria_0001718,NA,-1,1,-1
Cardiff_Maria_0001722,0.03504110271527028,-1,1,-1
Cardiff_Maria_0001723,0.017282924802658913,-1.5,0.5,-1.5
Cardiff_Maria_0001767,NA,1,1,1
Cardiff_Maria_0001810,NA,2,2,1
Cardiff_Maria_0001811,0.010199671536001383,-1.5,0.5,-1.5
Cardiff_Maria_0001819,0.017292318387208898,-1.5,0.5,-1.5
Cardiff_Maria_0001822,0.018872847451730734,2.5,2.5,2.5
Cardiff_Maria_0001838,0.07802101576182137,-1.5,0.5,-1.5
Cardiff_Maria_0001868,0.010371420973317969,-1.5,0.5,-1.5
Cardiff_Maria_0001903,0.025015747322955098,-1.5,0.5,-1.5
Cardiff_Maria_0001942,0.010282776349614395,0,1,0
Cardiff_Maria_0001957,0.023928307464892832,1,1,1
Cardiff_Maria_0001961,0.08978156238430211,-1,1,-1
Cardiff_Maria_0001966,NA,-1.5,0.5,-1.5
Cardiff_Maria_0001969,0.0419067087901877,-1.5,0.5,-1.5
Cardiff_Maria_0001972,NA,1,1,1
Cardiff_Maria_0001984,NA,-1,1,-1
Cardiff_Maria_0001989,0.07122079384442151,-1.5,0.5,-1.5
Cardiff_Maria_0001991,NA,1.5,1.5,1.5
Cardiff_Maria_0001992,NA,0,1,0
Cardiff_Maria_0001994,0.01223529411764706,-1.5,0.5,-1.5
Cardiff_Maria_0002019,0.011862959096517035,-1,1,-1
Cardiff_Maria_0002033,0.015163074575624642,1,1,1
Cardiff_Maria_0002049,0.013127635109237255,-1.5,0.5,-1.5
Cardiff_Maria_0002053,0.02053939917458489,1.5,1.5,1.5
Cardiff_Maria_0002109,0.053074813944379164,2,2,2
Cardiff_Maria_0002128,NA,1.5,1.5,0.5
Cardiff_Maria_0002149,0.01774913237481408,-1.5,0.5,-1.5
Cardiff_Maria_0002153,0.03506854758593284,-1.5,0.5,-1.5
Cardiff_Maria_0002212,0.012976480129764802,-1.5,0.5,-1.5
Cardiff_Maria_0002219,0.01909792767167818,-1.5,0.5,-1.5
Cardiff_Maria_0002233,0.025281473899692937,1,1,1
Cardiff_Maria_0002249,0.11546370553156488,0,1,0
Cardiff_Maria_0002303,0.015546744574290484,1,1,1
Cardiff_Maria_0002320,NA,2,2,1.5
Cardiff_Maria_0002329,NA,0,1,0
Cardiff_Maria_0002336,0.04233530405405406,1.5,1.5,1
Cardiff_Maria_0002383,0.06362170875873187,-1.5,0.5,-1.5
Cardiff_Maria_0002414,0.04041281912004346,2,2,2
Cardiff_Maria_0002455,0.014710762083840282,-1.5,0.5,-1.5
Cardiff_Maria_0002483,0.08718405522770292,1,1,1
Cardiff_Maria_0002495,0.018248992386923422,1.5,1.5,0.5
Cardiff_Maria_0002496,0.018808777429467086,-1.5,0.5,-1.5
Cardiff_Maria_0002510,0.05858540425053413,2,2,2
Cardiff_Maria_0002525,NA,-1.5,0.5,-1.5
Cardiff_Maria_0002538,NA,0.5,2.5,-0.5
Cardiff_Maria_0002554,0.029321163719338277,-1,1,-1
Cardiff_Maria_0002577,0.031045187995860642,-1,1,-1
Cardiff_Maria_0002585,0.0897450686353674,-1,1,-1
Cardiff_Maria_0002620,0.015142690739662202,-1.5,0.5,-1.5
Cardiff_Maria_0002625,0.016347501167678656,-1.5,0.5,-1.5
Cardiff_Maria_0002642,0.061780596664317594,-1,1,-1
Cardiff_Maria_0002707,0.04607078584283143,3,3,2.5
Cardiff_Maria_0002712,NA,1.5,1.5,1.5
Cardiff_Maria_0002723,0.0447869010353961,-1.5,0.5,-1.5
Cardiff_Maria_0002737,NA,1.5,1.5,1.5
Cardiff_Maria_0002748,NA,-1.5,0.5,-1.5
Cardiff_Maria_0002753,0.07067395264116576,1.5,1.5,1.5
Cardiff_Maria_0002784,NA,-1,1,-1
Cardiff_Maria_0002790,0.10841602352076442,-1.5,0.5,-1.5
Cardiff_Maria_0002793,0.052948402948402945,0,1,0
Cardiff_Maria_0002812,0.055171562577141446,-1.5,0.5,-1.5
Cardiff_Maria_0002828,NA,-1,1,-1
Cardiff_Maria_0002844,NA,-1,1,-1
Cardiff_Maria_0002852,NA,-1,1,-1
Cardiff_Maria_0002857,0.07033983008495752,1,1,1
Cardiff_Maria_0002863,NA,0,1,0
Cardiff_Maria_0002885,NA,2.5,2.5,2.5
Cardiff_Maria_0002891,NA,-1,1,-1
Cardiff_Maria_0002895,NA,-1.5,0.5,-1.5
Cardiff_Maria_0002903,0.01874129416234013,-1.5,0.5,-1.5
Cardiff_Maria_0002949,0.022256529010677987,-1.5,0.5,-1.5
Cardiff_Maria_0002972,NA,-1.5,0.5,-1.5
Cardiff_Maria_0002980,0.06251628028132326,0,1,0
Cardiff_Maria_0002987,0.01722338204592902,1,1,1
Cardiff_Maria_0002993,0.2071036824236093,-1,1,-1
Cardiff_Maria_0003017,0.032905086523335084,2,2,2
Cardiff_Maria_0003020,0.09623705257637341,-1.5,0.5,-1.5
Cardiff_Maria_0003026,NA,1.5,2.5,0.5
Cardiff_Maria_0003031,0.016813345593064494,-1.5,0.5,-1.5
Cardiff_Maria_0003038,NA,1,1,1
Cardiff_Maria_0003073,NA,-1.5,0.5,-1.5
Cardiff_Maria_0003076,0.015693576273440618,-1.5,0.5,-1.5
Cardiff_Maria_0003127,0.03369272237196765,-1,1,-1
Cardiff_Maria_0003149,0.049260415253087254,1,1,1
Cardiff_Maria_0003163,0.19139081868955182,0.5,0.5,0.5
Cardiff_Maria_0003169,NA,-1,1,-1
Cardiff_Maria_0003180,NA,-1,1,-1
Cardiff_Maria_0003201,0.20391562112229422,0,1,0
Cardiff_Maria_0003228,NA,0,1,0
Cardiff_Maria_0003266,0.01975343233398711,-1.5,0.5,-1.5
Cardiff_Maria_0003275,0.029725182277061134,-1.5,0.5,-1.5
Cardiff_Maria_0003302,0.0221845414723753,-1,1,-1
Cardiff_Maria_0003306,NA,-1.5,0.5,-1.5
Cardiff_Maria_0003320,NA,1,1,1
Cardiff_Maria_0003329,0.031023196243062472,-1.5,0.5,-1.5
Cardiff_Maria_0003332,NA,0,1,0
Cardiff_Maria_0003335,0.07967502850627138,-0.5,1.5,-0.5
Cardiff_Maria_0003342,0.16699971453040252,-1,1,-1
Cardiff_Maria_0003356,0.017772681668338827,0,1,0
Cardiff_Maria_0003361,NA,-1,1,-1
Cardiff_Maria_0003383,NA,2.5,2.5,1.5
Cardiff_Maria_0003430,0.11099706744868035,0.5,1.5,0.5
Cardiff_Maria_0003447,0.017208413001912046,-1.5,0.5,-1.5
Cardiff_Maria_0003463,0.020203509806813156,-1,1,-1
Cardiff_Maria_0003471,0.0384217526230235,-1.5,0.5,-1.5
Cardiff_Maria_0003474,NA,-1,1,-1
Cardiff_Maria_0003487,0.046397865401719536,-1,1,-1
Cardiff_Maria_0003518,NA,2,2,1
Cardiff_Maria_0003530,0.024813153961136022,-1,1,-1
Cardiff_Maria_0003545,0.018288112726727628,-1,1,-1
Cardiff_Maria_0003556,0.09040312876052949,-1.5,0.5,-1.5
Cardiff_Maria_0003586,0.02230314064633591,-1.5,0.5,-1.5
Cardiff_Maria_0003605,NA,1.5,1.5,1.5
Cardiff_Maria_0003627,0.02492354740061162,0,1,0
Cardiff_Maria_0003643,NA,0.5,1.5,0
Cardiff_Maria_0003670,NA,0,2,-1
Cardiff_Maria_0003691,NA,0,1,0
Cardiff_Maria_0003705,0.031386633354153655,0,1,0
Cardiff_Maria_0003729,0.08938108702481935,-1.5,0.5,-1.5
Cardiff_Maria_0003781,NA,1.5,1.5,1.5
Cardiff_Maria_0003783,NA,0.5,1.5,0.5
Cardiff_Maria_0003788,NA,-1,1,-1
Cardiff_Maria_0003808,NA,2,2,1
Cardiff_Maria_0003813,NA,-1,1,-1
Cardiff_Maria_0003817,0.019246190858059342,-1.5,0.5,-1.5
Cardiff_Maria_0003828,0.023173479240424847,-1.5,0.5,-1.5
Cardiff_Maria_0003838,0.02095760116072868,-1.5,0.5,-1.5
Cardiff_Maria_0003847,NA,1,1,1
Cardiff_Maria_0003848,0.022433828276307296,-1,1,-1
Cardiff_Maria_0003861,0.05791006146878033,-1.5,0.5,-1.5
Cardiff_Maria_0003890,0.0419853539462978,-1,1,-1
Cardiff_Maria_0003895,NA,0.5,1.5,0.5
Cardiff_Maria_0003896,0.036493971977842946,-1.5,0.5,-1.5
Cardiff_Maria_0003923,0.02045157068062827,-1.5,0.5,-1.5
Cardiff_Maria_0003969,NA,1,2,0
Cardiff_Maria_0003971,0.036062861869313484,0,1,0
Cardiff_Maria_0003985,NA,2.5,2.5,1.5
Cardiff_Maria_0003996,NA,0.5,0.5,0.5
Cardiff_Maria_0004022,NA,0,1,0
Cardiff_Maria_0004066,NA,0.5,0.5,0.5
Cardiff_Maria_0004081,NA,1.5,1.5,1.5
Cardiff_Maria_0004083,0.01987092391304348,-1.5,0.5,-1.5
Cardiff_Maria_0004107,NA,-1,1,-1
Cardiff_Maria_0004110,NA,-1.5,0.5,-1.5
Cardiff_Maria_0004159,NA,-1.5,0.5,-1.5
Cardiff_Maria_0004161,NA,-1.5,0.5,-1.5
Cardiff_Maria_0004163,NA,-0.5,1.5,-0.5
Cardiff_Maria_0004164,0.019875561700656758,-1,1,-1
Cardiff_Maria_0004166,0.03631961259079903,-1.5,0.5,-1.5
Cardiff_Maria_0004189,NA,-1.5,0.5,-1.5
Cardiff_Maria_0004195,NA,-1,1,-1
Cardiff_Maria_0004196,0.07913543663935856,0,1,0
Cardiff_Maria_0004203,0.06532751091703057,-1,1,-1
Cardiff_Maria_0004211,0.032195975503062114,-1.5,0.5,-1.5
Cardiff_Maria_0004228,0.025821183910064993,-1.5,0.5,-1.5
Cardiff_Maria_0004258,NA,-1,1,-1
Cardiff_Maria_0004263,NA,1,1,1
Cardiff_Maria_0004286,0.04272292146782485,1,1,1
Cardiff_Maria_0004301,0.028972627088517597,-1.5,0.5,-1.5
Cardiff_Maria_0004308,NA,1,1,1
Cardiff_Maria_0004325,0.12558139534883722,-1,1,-1
Cardiff_Maria_0004326,NA,-1.5,0.5,-1.5
Cardiff_Maria_0004332,0.022023276633840645,-1.5,0.5,-1.5
Cardiff_Maria_0004338,NA,-1.5,0.5,-1.5
Cardiff_Maria_0004348,0.06633111630415243,-1.5,0.5,-1.5
Cardiff_Maria_0004349,0.038295577130528585,-1.5,0.5,-1.5
Cardiff_Maria_0004370,0.03751803751803752,0.5,1.5,0.5
Cardiff_Maria_0004380,NA,3.5,3.5,2.5
Cardiff_Maria_0004381,NA,1.5,2.5,0.5
Cardiff_Maria_0004394,NA,-1.5,0.5,-1.5
Cardiff_Maria_0004436,0.026829713451359736,-1.5,0.5,-1.5
Cardiff_Maria_0004441,0.020821917808219178,2.5,2.5,2.5
Cardiff_Maria_0004444,NA,-1.5,0.5,-1.5
Cardiff_Maria_0004457,NA,0.5,2.5,-0.5
Cardiff_Maria_0004471,0.02773186409550046,-1.5,0.5,-1.5
Cardiff_Maria_0004472,0.021491550330639236,-1.5,0.5,-1.5
Cardiff_Maria_0004480,0.03015814637734461,0,1,0
Cardiff_Maria_0004493,NA,-1.5,0.5,-1.5
Cardiff_Maria_0004502,0.022748289254669873,-1.5,0.5,-1.5
Cardiff_Maria_0004508,0.03186955716138595,1.5,2.5,0.5
Cardiff_Maria_0004528,NA,-1.5,0.5,-1.5
Cardiff_Maria_0004558,0.10497754491017965,1.5,1.5,1.5
Cardiff_Maria_0004571,NA,-1,1,-1
Cardiff_Maria_0004575,0.037176117161096506,2,2,2
Cardiff_Maria_0004585,NA,-1.5,0.5,-1.5
Cardiff_Maria_0004613,0.03256958909297482,2.5,2.5,2.5
Cardiff_Maria_0004685,0.05537459283387622,-1.5,0.5,-1.5
Cardiff_Maria_0004702,NA,-1,1,-1
Cardiff_Maria_0004745,NA,-1.5,0.5,-1.5
Cardiff_Maria_0004748,NA,-1.5,0.5,-1.5
Cardiff_Maria_0004779,NA,1,1,1
Cardiff_Maria_0004796,0.029619458611220086,-1.5,0.5,-1.5
Cardiff_Maria_0004805,NA,-1.5,0.5,-1.5
Cardiff_Maria_0004819,NA,-0.5,1.5,-0.5
Cardiff_Maria_0004851,0.20019782393669633,0,1,0
Cardiff_Maria_0004869,NA,-1.5,0.5,-1.5
Cardiff_Maria_0004878,0.03087034455287791,-1.5,0.5,-1.5
Cardiff_Maria_0004905,0.08141628325665133,-1,1,-1
Cardiff_Maria_0004931,0.03457286432160804,-1.5,0.5,-1.5
Cardiff_Maria_0004932,NA,-1,1,-1
Cardiff_Maria_0004954,0.04561049445005046,-1.5,0.5,-1.5
Cardiff_Maria_0004966,0.02871587462082912,-1.5,0.5,-1.5
Cardiff_Maria_0004977,NA,0.5,1.5,0.5
Cardiff_Maria_0005004,NA,-1,1,-1
Cardiff_Maria_0005009,NA,1.5,1.5,1.5
Cardiff_Maria_0005016,0.18198491950275117,-1,1,-1
Cardiff_Maria_0005021,NA,-1,1,-1
Cardiff_Maria_0005033,NA,-1.5,0.5,-1.5
Cardiff_Maria_0005041,0.030309236125332786,1.5,1.5,1.5
Cardiff_Maria_0005053,0.04105933073290905,-1.5,0.5,-1.5
Cardiff_Maria_0005062,NA,0,1,0
Cardiff_Maria_0005063,0.023241464417935006,-1,1,-1
Cardiff_Maria_0005075,NA,2,2,1.5
Cardiff_Maria_0005081,NA,1,1,1
Cardiff_Maria_0005093,NA,-1,1,-1
Cardiff_Maria_0005128,NA,3,3,2.5
Cardiff_Maria_0005129,0.022689425478767695,-1.5,0.5,-1.5
Cardiff_Maria_0005150,0.04031752663463547,-1.5,0.5,-1.5
Cardiff_Maria_0005166,NA,0,1,0
Cardiff_Maria_0005214,NA,-1.5,0.5,-1.5
Cardiff_Maria_0005226,0.04027983888064448,0,1,0
Cardiff_Maria_0005240,0.19324697387980463,-1.5,0.5,-1.5
Cardiff_Maria_0005241,0.048226046314000424,-1,1,-1
Cardiff_Maria_0005249,0.03337585034013606,1.5,1.5,0.5
Cardiff_Maria_0005257,NA,0.5,1.5,0.5
Cardiff_Maria_0005259,0.04085106382978723,-1,1,-1
Cardiff_Maria_0005288,NA,1,2,0
Cardiff_Maria_0005312,NA,-1,1,-1
Cardiff_Maria_0005317,NA,-1,1,-1
Cardiff_Maria_0005328,0.13635387588576336,-1,1,-1
Cardiff_Maria_0005362,NA,1.5,2.5,0.5
Cardiff_Maria_0005367,NA,-0.5,1.5,-0.5
Cardiff_Maria_0005386,NA,0,1,0
Cardiff_Maria_0005397,NA,-1.5,0.5,-1.5
Cardiff_Maria_0005398,NA,2.5,2.5,1.5
Cardiff_Maria_0005442,NA,0,1,0
Cardiff_Maria_0005448,0.06233538191395961,-1.5,0.5,-1.5
Cardiff_Maria_0005456,0.1065699846187651,0,1,0
Cardiff_Maria_0005491,NA,-1.5,0.5,-1.5
Cardiff_Maria_0005500,NA,-1,1,-1
Cardiff_Maria_0005505,0.29902611775121735,-1.5,0.5,-1.5
Cardiff_Maria_0005544,0.03877005347593583,-1.5,0.5,-1.5
Cardiff_Maria_0005553,0.025658188308790717,0,2,0
Cardiff_Maria_0005559,0.027690933452434122,-1,1,-1
Cardiff_Maria_0005589,0.029193801931282282,-1.5,0.5,-1.5
Cardiff_Maria_0005597,NA,-1.5,0.5,-1.5
Cardiff_Maria_0005598,0.2140927510130572,-1,1,-1
Cardiff_Maria_0005599,0.07068887888338586,0,1,0
Cardiff_Maria_0005601,0.046160774600315244,-1,1,-1
Cardiff_Maria_0005602,0.03918918918918919,2,3,1
Cardiff_Maria_0005618,0.03994583615436696,1,1,1
Cardiff_Maria_0005624,0.04041544366674193,-0.5,1.5,-0.5
Cardiff_Maria_0005647,0.05161874575503735,-1,1,-1
Cardiff_Maria_0005648,NA,-1,1,-1
Cardiff_Maria_0005659,0.20874886672710788,0,1,0
Cardiff_Maria_0005711,NA,-1,1,-1
Cardiff_Maria_0005713,NA,-1,1,-1
Cardiff_Maria_0005716,0.04720439963336388,-1,1,-1
Cardiff_Maria_0005720,NA,-1,1,-1
Cardiff_Maria_0005725,NA,0.5,1.5,0.5
Cardiff_Maria_0005742,0.06192449355432781,-1.5,0.5,-1.5
Cardiff_Maria_0005753,0.034800645309979256,-1.5,0.5,-1.5
Cardiff_Maria_0005759,0.03068758652514998,-1.5,0.5,-1.5
Cardiff_Maria_0005777,NA,2,3,1
Cardiff_Maria_0005787,NA,1,1,1
Cardiff_Maria_0005801,0.04244954766875435,-1,1,-1
Cardiff_Maria_0005831,0.04941724941724942,-1.5,0.5,-1.5
Cardiff_Maria_0005839,0.02543163789080728,-1.5,0.5,-1.5
Cardiff_Maria_0005845,NA,1.5,1.5,1.5
Cardiff_Maria_0005852,0.030621785881252923,-1.5,0.5,-1.5
Cardiff_Maria_0005861,NA,1.5,2.5,0.5
Cardiff_Maria_0005872,0.05536007506450856,-1,1,-1
Cardiff_Maria_0005874,NA,-1,1,-1
Cardiff_Maria_0005887,0.09336782690498589,0,1,0
Cardiff_Maria_0005906,0.03157398680490104,0,1,0
Cardiff_Maria_0005917,NA,1,2,0.5
Cardiff_Maria_0005965,NA,0.5,1.5,0.5
Cardiff_Maria_0005967,0.1334126040428062,1,1,1
Cardiff_Maria_0005968,NA,2,2,1.5
Cardiff_Maria_0005991,0.14145758661887695,1.5,1.5,1.5
Cardiff_Maria_0006002,0.05118392729012198,-1,1,-1
Cardiff_Maria_0006008,NA,-0.5,1.5,-0.5
Cardiff_Maria_0006010,0.0392908481073311,-1.5,0.5,-1.5
Cardiff_Maria_0006012,0.03378864126527678,-1.5,0.5,-1.5
Cardiff_Maria_0006015,0.025880661394680086,-1.5,0.5,-1.5
Cardiff_Maria_0006018,0.03906999041227229,-1.5,0.5,-1.5
Cardiff_Maria_0006027,0.037197024238060955,0.5,1.5,0.5
Cardiff_Maria_0006037,NA,-1.5,0.5,-1.5
Cardiff_Maria_0006046,0.08537758537758537,-1.5,0.5,-1.5
Cardiff_Maria_0006047,NA,-1.5,0.5,-1.5
Cardiff_Maria_0006048,NA,-1,1,-1
Cardiff_Maria_0006068,NA,-1,1,-1
Cardiff_Maria_0006098,0.07543051176327917,-1.5,0.5,-1.5
Cardiff_Maria_0006103,NA,0,1,0
Cardiff_Maria_0006105,0.06844660194174758,-1.5,0.5,-1.5
Cardiff_Maria_0006127,0.07746650426309379,-1.5,0.5,-1.5
Cardiff_Maria_0006143,0.08011724474841231,0.5,1.5,0.5
Cardiff_Maria_0006165,0.3778158667972576,0.5,1.5,0.5
Cardiff_Maria_0006166,0.026199804113614104,0.5,1.5,0.5
Cardiff_Maria_0006171,NA,1.5,1.5,0.5
Cardiff_Maria_0006176,NA,-1.5,0.5,-1.5
Cardiff_Maria_0006185,0.06182531894013739,0.5,1.5,0.5
Cardiff_Maria_0006209,0.14683419561468342,0,2,0
Cardiff_Maria_0006210,NA,0.5,1.5,0.5
Cardiff_Maria_0006219,0.11867752282260054,-1,1,-1
Cardiff_Maria_0006221,0.03232173698494942,-1,1,-1
Cardiff_Maria_0006227,0.03976290442084465,-1.5,0.5,-1.5
Cardiff_Maria_0006245,0.09388159524399306,1,1,1
Cardiff_Maria_0006262,NA,-1,1,-1
Cardiff_Maria_0006274,NA,-0.5,1.5,-0.5
Cardiff_Maria_0006281,0.08690239043824702,-1,1,-1
Cardiff_Maria_0006293,0.03117206982543641,2,2,2
Cardiff_Maria_0006301,0.04471646265301024,-1.5,0.5,-1.5
Cardiff_Maria_0006332,0.03112449799196787,-1.5,0.5,-1.5
Cardiff_Maria_0006347,0.06492199295420231,-1.5,0.5,-1.5
Cardiff_Maria_0006348,NA,-1,1,-1
Cardiff_Maria_0006368,NA,-1,1,-1
Cardiff_Maria_0006381,0.128159757330637,0.5,1.5,0.5
Cardiff_Maria_0006384,0.036418816388467376,-1.5,0.5,-1.5
Cardiff_Maria_0006399,NA,-1,1,-1
Cardiff_Maria_0006401,NA,-1,1,-1
Cardiff_Maria_0006404,NA,-1.5,0.5,-1.5
Cardiff_Maria_0006424,NA,0,1,0
Cardiff_Maria_0006432,0.03106697224344283,0,1,0
Cardiff_Maria_0006440,0.056844251848075456,0.5,1.5,0.5
Cardiff_Maria_0006461,NA,1.5,1.5,1
Cardiff_Maria_0006487,NA,1,1,1
Cardiff_Maria_0006492,NA,0.5,1.5,0.5
Cardiff_Maria_0006509,0.11277033985581875,-1.5,0.5,-1.5
Cardiff_Maria_0006512,0.22534123100695339,-0.5,1.5,-0.5
Cardiff_Maria_0006519,0.13144329896907217,-1,1,-1
Cardiff_Maria_0006542,NA,0,1,0
Cardiff_Maria_0006543,0.029966416946525444,-1,1,-1
Cardiff_Maria_0006555,NA,-1,1,-1
Cardiff_Maria_0006559,0.31374579342479936,-1,1,-1
Cardiff_Maria_0006572,0.029579657498702647,1,1,1
Cardiff_Maria_0006578,0.10721703011422637,3,3,2.5
Cardiff_Maria_0006582,0.4651948051948052,0,1,0
Cardiff_Maria_0006598,NA,-1.5,0.5,-1.5
Cardiff_Maria_0006599,NA,-1.5,0.5,-1.5
Cardiff_Maria_0006627,NA,-1,1,-1
Cardiff_Maria_0006642,NA,-1,1,-1
Cardiff_Maria_0006648,NA,1,2,0.5
Cardiff_Maria_0006652,0.12286689419795221,0.5,1.5,0.5
Cardiff_Maria_0006668,NA,-1,1,-1
Cardiff_Maria_0006676,NA,-1.5,0.5,-1.5
Cardiff_Maria_0006681,NA,1,1,1
Cardiff_Maria_0006693,0.04094030639197042,-1.5,0.5,-1.5
Cardiff_Maria_0006702,0.0391430838402539,-1,1,-1
Cardiff_Maria_0006708,0.09232804232804233,-1,1,-1
Cardiff_Maria_0006733,0.03420843277645187,1,2,1
Cardiff_Maria_0006740,NA,0,1,0
Cardiff_Maria_0006764,0.029771398192450824,0,1,0
Cardiff_Maria_0006766,NA,-1,1,-1
Cardiff_Maria_0006770,0.029803086748270355,-1.5,0.5,-1.5
Cardiff_Maria_0006776,NA,2,2,1
Cardiff_Maria_0006781,0.036218375499334224,2,2,1
Cardiff_Maria_0006800,0.10520694259012016,2.5,2.5,2.5
Cardiff_Maria_0006810,0.04090909090909091,-1.5,0.5,-1.5
Cardiff_Maria_0006814,0.04229122055674518,1.5,1.5,1.5
Cardiff_Maria_0006829,NA,-1,1,-1
Cardiff_Maria_0006830,NA,0,1,0
Cardiff_Maria_0006832,0.0625671321160043,-1,1,-1
Cardiff_Maria_0006839,NA,0.5,1.5,0.5
Cardiff_Maria_0006858,NA,1,1,1
Cardiff_Maria_0006865,0.034529268950633935,-1.5,0.5,-1.5
Cardiff_Maria_0006869,0.1009719222462203,-1,1,-1
Cardiff_Maria_0006884,NA,-1,1,-1
Cardiff_Maria_0006918,0.07713199348180337,-1.5,0.5,-1.5
Cardiff_Maria_0006920,0.02933188484519283,-1,1,-1
Cardiff_Maria_0006923,0.03395816354251562,0,1,0
Cardiff_Maria_0006937,0.047606093579978234,-1.5,0.5,-1.5
Cardiff_Maria_0006951,NA,1.5,1.5,1.5
Cardiff_Maria_0006964,0.11189956331877729,-1.5,0.5,-1.5
Cardiff_Maria_0006969,NA,-1,1,-1
Cardiff_Maria_0006974,0.07656549083948591,-1.5,0.5,-1.5
Cardiff_Maria_0006979,0.08563611491108071,-0.5,1.5,-0.5
Cardiff_Maria_0006987,0.14023555190358805,-1.5,0.5,-1.5
Cardiff_Maria_0007021,NA,1,1,1
Cardiff_Maria_0007026,NA,-1,1,-1
Cardiff_Maria_0007028,0.03299422601044817,-1,1,-1
Cardiff_Maria_0007029,0.22243607368710475,0,1,0
Cardiff_Maria_0007041,0.029452243325075695,-1,1,-1
Cardiff_Maria_0007057,NA,-1.5,0.5,-1.5
Cardiff_Maria_0007070,0.05500276395798784,0,1,0
Cardiff_Maria_0007074,0.03731343283582089,-1.5,0.5,-1.5
Cardiff_Maria_0007075,NA,-1,1,-1
Cardiff_Maria_0007084,0.040420819490586936,-0.5,1.5,-0.5
Cardiff_Maria_0007099,0.05044345898004435,-1,1,-1
Cardiff_Maria_0007116,0.029689234184239733,-1.5,0.5,-1.5
Cardiff_Maria_0007118,NA,-1.5,0.5,-1.5
Cardiff_Maria_0007123,NA,0,2,0
Cardiff_Maria_0007124,NA,2.5,2.5,1.5
Cardiff_Maria_0007144,NA,-1.5,0.5,-1.5
Cardiff_Maria_0007148,NA,1.5,1.5,1.5
Cardiff_Maria_0007152,NA,-1,1,-1
Cardiff_Maria_0007171,0.05395582890690523,0.5,1.5,0.5
